state,action,q_value
2_2_True_0.51_1_0.58_3,Previous,-0.35
2_2_True_0.56_2_0.33_3,Stay,-0.9229
2_2_True_0.45_3_0.62_3,Go_to_low_level,-0.35000000000000003
2_2_True_0.50_1_0.95_3,Go_to_high_level,0.0
2_2_True_0.30_2_0.62_3,Next,0.0
2_2_True_0.28_2_0.48_3,Go_to_high_level,0.14999999999999997
2_2_True_0.43_3_0.25_3,Next,0.0
0_2_True_0.68_3_0.32_3,Next,0.12
0_2_True_0.80_2_0.90_13,Next,0.0
0_3_True_0.75_2_0.25_2,Next,0.0171
0_2_True_0.61_3_0.30_4,Previous,-0.4
2_2_True_0.55_2_0.52_1,Previous,-0.4
2_2_True_0.38_2_0.97_1,Previous,-0.2
2_2_True_0.54_1_0.42_1,Previous,-0.43600000000000005
2_2_True_0.50_3_0.93_1,Next,0.0008100000000000002
2_2_True_0.59_1_0.83_1,Next,0.0
2_2_True_0.31_3_0.98_1,Previous,-0.19
2_2_True_0.52_1_0.42_1,Go_to_low_level,-0.4
0_2_True_0.81_3_0.22_1,Go_to_low_level,0.029999999999999916
0_2_True_0.84_3_0.55_7,Previous,-0.4
0_2_True_0.66_2_0.48_3,Go_to_high_level,0.0
0_2_True_0.82_3_0.40_1,Stay,-0.2
0_3_True_0.59_1_0.28_2,Previous,0.1
0_2_True_0.89_3_0.18_1,Go_to_low_level,0.0
0_3_True_0.58_1_0.13_2,Go_to_low_level,-0.5236196
0_2_True_0.37_2_0.62_1,Previous,-0.37
0_2_True_0.40_1_0.78_1,Previous,-0.2
0_1_False_nan_0_0.47_0,Next,0.9
0_2_True_0.57_3_0.23_1,Next,0.040000000000000036
0_2_True_0.61_1_0.53_1,Next,0.0
0_2_True_0.53_1_0.18_3,Stay,-0.39
0_2_True_0.54_3_0.18_3,Stay,-0.4
0_2_True_0.53_2_0.18_3,Stay,-0.6000000000000001
1_3_True_0.46_1_0.55_2,Stay,-0.35000000000000003
1_2_True_0.51_1_0.45_1,Go_to_low_level,-0.5
1_1_False_nan_0_0.45_0,Previous,0.0
1_1_False_nan_0_0.45_0,Stay,0.0
1_3_True_0.29_1_0.27_2,Go_to_low_level,-0.23999999999999996
1_3_True_0.45_2_0.38_2,Go_to_high_level,0.0
1_3_True_0.36_2_0.60_2,Go_to_high_level,0.04999999999999999
1_3_True_0.41_1_0.20_2,Previous,-0.4
1_3_True_0.29_3_0.57_2,Next,0.25000000000000006
1_3_True_0.54_3_0.43_2,Next,0.0
1_3_True_0.53_3_0.28_2,Previous,-0.39
1_3_True_0.54_1_0.20_2,Stay,-0.6000000000000001
1_3_True_0.40_1_0.30_2,Go_to_low_level,-0.532
1_3_True_0.52_3_0.18_2,Stay,-0.6000000000000001
1_3_True_0.27_3_0.30_2,Stay,-0.020000000000000018
1_2_True_0.65_2_0.45_1,Previous,0.0
1_3_True_0.43_3_0.60_2,Previous,-0.37
1_3_True_0.46_2_0.37_2,Go_to_low_level,-0.35000000000000003
1_3_True_0.51_3_0.53_2,Go_to_low_level,-0.4
1_3_True_0.29_3_0.37_2,Next,0.09000000000000002
1_3_True_0.38_1_0.62_2,Go_to_low_level,-0.4
0_2_True_0.64_2_0.80_4,Next,0.0
0_2_True_0.42_2_0.47_4,Go_to_low_level,-0.2
0_2_True_0.62_1_0.37_3,Previous,0.0
0_2_True_0.46_3_0.72_4,Stay,-0.39000000000000007
0_2_True_0.47_1_0.85_4,Go_to_high_level,0.0
0_2_True_0.43_1_0.52_1,Previous,-0.26000000000000006
0_2_True_0.57_1_0.52_1,Go_to_low_level,-0.5
0_2_True_0.77_3_0.28_1,Stay,-0.2
1_2_True_0.83_3_0.67_15,Stay,-0.37
1_2_True_0.86_2_0.32_1,Next,0.0
1_4_True_0.64_3_0.95_16,Go_to_low_level,-0.5
1_3_True_0.68_3_0.27_2,Next,0.0
1_4_True_0.49_1_1.00_16,Previous,-0.4
1_1_False_nan_0_0.10_12,Next,0.0
1_2_True_0.89_1_0.30_3,Go_to_high_level,0.1
1_4_True_0.59_2_1.00_16,Go_to_low_level,-0.02999999999999994
1_3_True_0.66_3_0.50_17,Next,0.21999999999999997
1_2_True_0.88_3_0.57_13,Previous,-0.4
1_1_False_nan_0_0.10_6,Go_to_high_level,0.1
1_4_True_0.56_2_0.60_16,Go_to_low_level,-0.38
1_3_True_0.68_1_0.13_2,Next,0.12
1_3_True_0.80_2_0.22_2,Next,0.0
1_3_True_0.58_1_0.30_2,Go_to_high_level,0.07000000000000006
2_2_True_0.29_2_0.68_3,Go_to_high_level,0.020000000000000018
2_2_True_0.31_3_0.60_3,Next,0.13
2_2_True_0.44_1_0.53_3,Stay,-0.6000000000000001
2_2_True_0.44_1_0.38_3,Go_to_high_level,0.04999999999999999
2_2_True_0.49_2_0.82_3,Go_to_high_level,0.0
2_2_True_0.31_2_1.00_3,Go_to_low_level,-0.16999999999999998
2_2_True_0.54_1_0.97_3,Go_to_high_level,0.0
2_2_True_0.46_3_1.00_3,Go_to_high_level,0.0
2_2_True_0.34_1_0.82_3,Next,0.07999999999999996
2_2_True_0.42_2_1.00_3,Stay,-0.6000000000000001
2_2_True_0.30_3_0.83_3,Stay,-0.15999999999999998
2_2_True_0.54_2_0.67_3,Next,0.0
2_2_True_0.29_1_0.70_3,Previous,-0.4
2_2_True_0.49_2_0.60_3,Previous,-0.38749
2_2_True_0.42_2_0.65_3,Stay,-0.6000000000000001
2_2_True_0.33_3_0.63_3,Next,0.12
2_2_True_0.45_1_0.38_3,Next,0.0
2_2_True_0.27_1_0.78_1,Stay,-0.31000000000000005
2_2_True_0.36_2_0.47_1,Next,0.040000000000000036
2_2_True_0.40_1_0.88_1,Stay,-0.30000000000000004
2_2_True_0.50_2_0.50_1,Go_to_low_level,-0.4
2_2_True_0.48_3_0.63_1,Previous,-0.42610000000000003
2_2_True_0.44_1_0.77_1,Go_to_high_level,0.0
2_2_True_0.25_2_1.00_1,Stay,-0.4
2_2_True_0.22_3_1.00_1,Stay,-0.27
2_2_True_0.35_1_0.72_1,Go_to_high_level,0.0
2_2_True_0.26_1_1.00_1,Go_to_high_level,-0.05252400000000001
2_2_True_0.41_2_0.58_1,Previous,-0.35
2_2_True_0.46_3_0.62_1,Previous,-0.4
2_2_True_0.21_1_1.00_1,Go_to_low_level,-0.15000000000000002
2_2_True_0.48_1_0.78_1,Stay,-0.6000000000000001
0_2_True_0.73_3_0.43_3,Stay,-0.4
0_2_True_0.64_3_0.45_4,Stay,0.0
2_2_True_0.31_3_0.38_1,Go_to_low_level,-0.549
2_2_True_0.44_3_1.00_1,Previous,-0.7870000000000001
2_2_True_0.32_2_0.98_1,Stay,-0.5684610000000001
2_2_True_0.42_2_1.00_1,Next,0.0007020000000000082
2_2_True_0.27_1_0.93_1,Next,0.0005228999999999979
2_2_True_0.25_1_0.72_1,Go_to_high_level,-0.010642000000000046
2_2_True_0.41_1_0.67_1,Next,-0.018000000000000002
2_2_True_0.41_1_0.67_1,Go_to_low_level,-0.45220000000000005
2_2_True_0.23_1_1.00_1,Next,0.11999999999999998
2_2_True_0.23_1_1.00_1,Go_to_high_level,0.06599999999999996
2_2_True_0.35_1_0.92_1,Stay,-1.3751900000000001
0_2_True_0.65_1_0.25_3,Go_to_low_level,-0.50236196
2_2_True_0.44_2_0.68_3,Stay,-0.6000000000000001
2_2_True_0.39_3_0.93_3,Go_to_high_level,0.04999999999999999
2_2_True_0.44_3_0.48_3,Next,0.09000000000000002
2_2_True_0.53_3_0.60_3,Go_to_high_level,0.0
2_2_True_0.35_1_0.35_3,Go_to_low_level,-0.18999999999999995
2_2_True_0.56_1_0.45_3,Go_to_low_level,-0.4
2_2_True_0.39_2_0.78_3,Previous,-0.76
2_2_True_0.39_3_0.43_3,Previous,-0.34
2_2_True_0.45_3_0.85_3,Stay,-0.3631441
2_2_True_0.31_2_0.58_3,Next,0.06709999999999999
0_3_True_0.64_1_0.15_2,Previous,-0.4
0_3_True_0.42_2_0.37_2,Previous,-0.010000000000000009
0_2_True_0.61_2_0.30_1,Stay,-0.43262206176567997
0_2_True_0.39_2_0.73_1,Next,0.0171
0_2_True_0.52_1_0.32_1,Next,0.0
0_2_True_0.33_1_0.28_1,Next,0.024390000000000005
0_2_True_0.52_2_0.25_1,Stay,-0.38
0_2_True_0.54_3_0.50_1,Next,0.0
0_2_True_0.39_2_0.80_1,Next,0.14904900000000004
0_2_True_0.51_2_0.53_1,Stay,-0.27999999999999997
0_2_True_0.63_2_0.70_1,Go_to_low_level,-0.4
1_2_True_0.84_3_0.45_3,Next,0.0
1_3_True_0.68_3_0.13_2,Next,0.13
1_2_True_0.81_3_0.35_1,Stay,-0.4
1_1_False_nan_0_0.12_0,Go_to_high_level,0.1
1_3_True_0.54_3_0.38_8,Stay,-0.4
1_1_False_nan_0_0.43_6,Previous,-0.4
1_2_True_0.80_3_0.75_4,Previous,0.0
1_1_False_nan_0_0.15_23,Next,0.0
1_3_True_0.75_1_0.85_5,Next,0.0
1_1_False_nan_0_0.18_0,Previous,0.0
1_3_True_0.54_1_0.30_2,Previous,0.0
1_1_False_nan_0_0.25_12,Go_to_low_level,-0.4
1_3_True_0.66_3_0.73_5,Previous,0.0
1_2_True_0.65_1_0.23_7,Previous,-0.39
2_2_True_0.61_2_0.77_1,Go_to_low_level,0.0
2_2_True_0.49_3_0.35_3,Next,0.0
2_2_True_0.37_3_0.92_3,Go_to_low_level,-0.37
2_2_True_0.40_1_0.90_1,Go_to_high_level,0.10600000000000001
2_2_True_0.38_1_0.62_3,Stay,-0.18000000000000005
2_2_True_0.60_2_0.57_3,Go_to_high_level,0.0
2_2_True_0.53_1_0.38_3,Stay,-0.3500000000000001
2_2_True_0.58_1_0.62_3,Go_to_high_level,0.020000000000000018
2_2_True_0.60_1_0.92_3,Go_to_low_level,-0.4
2_2_True_0.58_3_0.25_3,Stay,-0.6360000000000001
0_2_True_0.89_3_0.53_7,Go_to_low_level,0.0
0_3_True_0.85_2_0.27_8,Next,0.0
0_3_True_0.80_2_0.85_5,Go_to_low_level,-0.05000000000000007
0_2_True_0.85_1_0.30_9,Go_to_low_level,-0.4
0_2_True_0.77_3_0.13_3,Previous,0.08999999999999997
0_3_True_0.86_2_0.47_10,Next,1.0
0_4_True_0.76_2_0.63_11,Previous,-0.4
0_3_True_0.58_2_0.32_8,Go_to_low_level,-0.25
0_2_True_0.83_2_0.27_4,Stay,-0.036000000000000004
2_2_True_0.46_2_0.50_3,Go_to_low_level,-0.32
2_2_True_0.54_3_0.57_3,Next,0.0
2_2_True_0.54_1_0.65_3,Go_to_low_level,-0.4
2_2_True_0.47_1_0.95_3,Go_to_low_level,-0.32999999999999996
2_2_True_0.54_3_1.00_3,Previous,-0.4
2_2_True_0.47_1_0.52_3,Previous,-0.4
2_2_True_0.47_2_0.75_3,Next,0.020000000000000018
2_2_True_0.49_3_0.95_3,Go_to_low_level,-0.38
2_2_True_0.51_1_0.50_3,Previous,-0.4
2_2_True_0.46_1_1.00_3,Stay,-0.35000000000000003
0_2_True_0.44_1_0.60_1,Go_to_high_level,0.04999999999999999
0_2_True_0.49_1_0.50_1,Stay,-0.23999999999999996
0_2_True_0.65_3_0.42_1,Previous,-0.4
0_2_True_0.48_1_0.52_1,Go_to_low_level,0.0
0_2_True_0.48_3_0.37_3,Go_to_low_level,-0.5233243550000001
0_2_True_0.51_2_0.32_3,Stay,-0.33000000000000007
0_2_True_0.58_3_0.33_1,Previous,0.0
0_2_True_0.41_3_0.38_3,Next,0.09000000000000002
0_2_True_0.50_2_0.52_1,Go_to_low_level,0.0
0_2_True_0.57_1_0.37_1,Go_to_low_level,0.0
0_3_True_0.46_2_0.22_2,Go_to_high_level,0.32000000000000006
0_2_True_0.78_2_0.17_1,Go_to_low_level,0.0
0_3_True_0.56_1_0.25_2,Go_to_high_level,0.04217031000000001
2_2_True_0.47_2_0.68_1,Go_to_high_level,0.016200000000000003
2_2_True_0.51_1_1.00_1,Next,0.0
0_3_True_0.61_3_0.15_2,Stay,-0.4
0_2_True_0.73_3_0.50_1,Previous,-0.2
0_1_False_nan_0_0.18_12,Previous,0.0
0_1_False_nan_0_0.20_23,Go_to_high_level,0.1
0_2_True_0.68_3_0.62_7,Previous,0.04999999999999993
0_3_True_0.73_3_0.45_8,Go_to_high_level,0.13
0_2_True_0.86_3_0.20_1,Previous,0.014399999999999994
0_2_True_0.81_3_0.52_24,Next,0.0
0_2_True_0.64_3_0.57_24,Previous,-0.4
0_3_True_0.82_2_0.33_20,Next,0.0
0_3_True_0.58_3_0.20_20,Previous,-0.10999999999999993
0_2_True_0.67_3_0.22_19,Go_to_low_level,-0.3700000000000001
0_2_True_0.70_3_0.52_7,Go_to_low_level,-0.5684
0_2_True_0.80_1_0.33_3,Previous,-0.2
0_3_True_0.72_3_0.28_2,Next,0.0
0_2_True_0.61_1_0.18_4,Go_to_high_level,-0.0032400000000000007
0_2_True_0.84_2_0.43_1,Stay,-0.2
0_3_True_0.57_1_0.55_5,Stay,-0.22999999999999998
0_3_True_0.60_1_0.08_2,Stay,-0.369049
0_2_True_0.68_2_0.42_3,Go_to_low_level,-0.27
0_3_True_0.80_1_0.27_2,Go_to_low_level,-0.5510847129809
0_2_True_0.57_1_0.37_3,Stay,-0.25
0_2_True_0.72_3_0.38_3,Stay,-0.6000000000000001
0_2_True_0.50_1_0.42_3,Go_to_low_level,-0.1
0_1_False_nan_0_0.53_0,Stay,0.0
0_1_False_nan_0_0.53_0,Previous,0.0
0_2_True_0.41_1_0.58_3,Go_to_low_level,-0.4
0_2_True_0.39_3_1.00_3,Stay,-0.6000000000000001
1_3_True_0.57_3_0.32_5,Go_to_low_level,-0.31999999999999995
1_3_True_0.65_3_0.30_5,Next,0.0
1_3_True_0.49_1_0.57_5,Previous,-0.22999999999999998
1_3_True_0.66_2_0.70_5,Go_to_high_level,0.010000000000000009
1_3_True_0.67_1_0.70_5,Go_to_low_level,-0.4
1_3_True_0.64_1_0.78_5,Next,0.0
1_3_True_0.54_2_0.50_5,Next,0.0
1_3_True_0.51_2_0.62_5,Next,0.0
1_3_True_0.49_2_1.00_5,Stay,-0.30000000000000004
1_3_True_0.59_2_0.67_5,Go_to_high_level,0.25
1_2_True_0.84_2_0.62_3,Stay,-0.4
1_1_False_nan_0_0.37_0,Next,0.0
0_2_True_0.65_3_0.52_3,Next,0.051532647048000015
0_2_True_0.83_2_0.35_4,Go_to_low_level,0.0
2_2_True_0.34_2_0.67_1,Previous,-0.2
2_1_False_nan_0_0.63_0,Go_to_high_level,0.271
2_2_True_0.54_2_1.00_1,Go_to_low_level,-0.76
2_2_True_0.32_2_1.00_1,Next,0.22539000000000003
2_2_True_0.29_3_0.82_1,Next,0.0
2_2_True_0.28_2_0.58_1,Go_to_high_level,0.21999999999999997
2_2_True_0.50_1_0.63_1,Stay,-0.37
2_2_True_0.53_3_1.00_1,Previous,-0.4
2_2_True_0.50_2_0.55_1,Go_to_high_level,0.0
2_2_True_0.44_2_1.00_1,Stay,-1.4091
2_2_True_0.54_1_0.63_1,Go_to_low_level,-0.4
2_2_True_0.44_2_0.60_1,Go_to_low_level,-0.33599999999999997
2_2_True_0.38_2_0.67_1,Next,0.07
2_2_True_0.45_3_0.55_1,Next,-0.027000000000000003
2_2_True_0.27_2_0.42_1,Go_to_high_level,0.010000000000000009
2_2_True_0.48_1_0.57_3,Next,0.03400000000000006
2_2_True_0.43_3_0.47_3,Stay,-0.39
2_2_True_0.44_3_0.68_3,Stay,-0.15610000000000002
2_2_True_0.56_2_0.75_3,Stay,-0.3900000000000001
2_2_True_0.57_2_0.77_3,Go_to_low_level,-0.4
2_2_True_0.48_1_0.92_3,Go_to_high_level,0.0
0_2_True_0.57_3_0.62_1,Previous,-0.4
0_2_True_0.29_1_0.42_1,Go_to_low_level,-0.5
0_1_False_nan_0_0.77_0,Go_to_high_level,0.1
2_2_True_0.39_1_0.50_1,Previous,-0.39
2_2_True_0.40_1_1.00_1,Stay,-1.7699539
2_1_False_nan_0_0.77_0,Go_to_low_level,0.0
2_2_True_0.45_2_1.00_1,Previous,-0.4
2_2_True_0.27_1_0.40_1,Next,0.22999999999999998
2_2_True_0.50_3_1.00_1,Previous,-0.5026
2_2_True_0.30_1_0.83_1,Go_to_low_level,-0.2384
2_2_True_0.24_3_0.93_1,Previous,-0.23999999999999996
1_3_True_0.42_1_0.68_2,Next,0.0
1_3_True_0.33_3_0.50_2,Go_to_low_level,-0.4
1_3_True_0.32_3_0.57_2,Go_to_low_level,-0.27999999999999997
1_3_True_0.44_3_0.55_2,Go_to_low_level,-0.42000000000000004
1_2_True_0.52_1_0.82_1,Next,1.0
1_3_True_0.35_2_0.50_2,Next,0.0
1_3_True_0.24_1_0.38_2,Stay,-0.4
1_1_False_nan_0_0.52_0,Next,0.0
1_3_True_0.28_2_0.38_2,Previous,0.15000000000000002
1_2_True_0.63_2_0.83_1,Previous,0.0
1_3_True_0.37_3_0.25_2,Stay,-0.38
1_2_True_0.39_1_1.00_1,Previous,0.0
1_3_True_0.26_1_0.67_2,Go_to_low_level,-0.16000000000000003
0_2_True_0.72_2_0.47_3,Previous,0.0
0_2_True_0.66_2_0.37_4,Next,-0.045976241682810004
0_2_True_0.39_1_0.32_1,Previous,-0.36000000000000004
0_2_True_0.43_1_0.25_1,Go_to_high_level,0.11000000000000006
0_2_True_0.54_1_0.67_1,Previous,-0.4
0_2_True_0.48_1_0.65_1,Go_to_high_level,0.09999999999999998
0_2_True_0.58_1_0.60_1,Previous,-0.17561000000000002
0_2_True_0.49_1_0.48_1,Previous,-0.39
0_2_True_0.50_2_0.48_1,Previous,-0.4
0_2_True_0.36_1_0.55_1,Previous,-0.25
0_2_True_0.41_1_0.47_1,Previous,-0.24000000000000005
0_2_True_0.57_1_0.50_1,Previous,-0.4
0_2_True_0.46_3_0.22_1,Go_to_high_level,0.06
2_2_True_0.36_1_0.77_1,Next,-0.036000000000000004
0_2_True_0.53_1_0.58_1,Stay,-0.3500000000000001
0_2_True_0.58_1_0.38_1,Stay,-0.6000000000000001
0_2_True_0.51_3_0.25_1,Go_to_low_level,-0.23999999999999996
0_2_True_0.67_1_0.35_1,Stay,-0.6000000000000001
0_2_True_0.48_3_0.72_1,Previous,-0.2324
0_2_True_0.56_1_0.75_1,Previous,-0.16314410000000001
0_2_True_0.42_1_0.50_1,Previous,-0.4
0_2_True_0.38_1_0.72_1,Go_to_high_level,-0.04137861751452901
0_3_True_0.52_1_0.45_5,Go_to_low_level,-0.36
0_2_True_0.66_2_0.33_3,Previous,0.0
0_3_True_0.65_3_0.62_5,Next,0.10999999999999999
0_2_True_0.76_1_0.52_4,Previous,0.0
0_3_True_0.52_3_1.00_5,Go_to_low_level,-0.4
0_3_True_0.48_2_1.00_5,Stay,-0.44137861751452906
1_3_True_0.29_2_1.00_5,Previous,0.1
1_2_True_0.59_1_1.00_4,Go_to_high_level,0.0
1_2_True_0.42_2_0.72_3,Stay,0.21000000000000002
1_2_True_0.63_3_1.00_4,Previous,-0.05400000000000002
1_2_True_0.44_2_0.60_3,Go_to_low_level,0.0
1_3_True_0.30_2_0.88_5,Go_to_low_level,-0.27
1_3_True_0.43_3_0.37_5,Go_to_high_level,0.0
1_2_True_0.41_1_0.37_3,Go_to_low_level,-0.49941680000000005
1_1_False_nan_0_0.42_0,Go_to_high_level,0.1
1_3_True_0.50_3_1.00_5,Previous,-0.4
1_3_True_0.38_3_0.87_5,Previous,-0.13999999999999999
2_2_True_0.49_2_0.48_1,Previous,-0.4
2_2_True_0.45_2_0.78_1,Previous,-0.31
2_2_True_0.54_1_0.47_1,Go_to_low_level,-0.4
2_2_True_0.47_3_0.80_1,Next,0.0
2_2_True_0.30_3_0.27_1,Previous,-0.4
2_2_True_0.26_1_0.78_1,Stay,-0.38
2_2_True_0.28_2_0.35_1,Go_to_high_level,0.171
2_2_True_0.38_3_1.00_3,Go_to_low_level,-0.37000000000000005
2_2_True_0.41_1_0.73_3,Stay,-0.36
2_2_True_0.45_1_1.00_3,Previous,-0.26000000000000006
2_2_True_0.59_3_0.67_3,Go_to_low_level,-0.28049
2_2_True_0.37_3_0.73_3,Next,0.29100000000000004
2_2_True_0.46_1_0.45_3,Previous,-0.36000000000000004
2_2_True_0.50_1_0.43_3,Next,0.0
2_2_True_0.53_1_0.85_3,Go_to_low_level,-0.4
2_2_True_0.45_2_0.83_3,Go_to_high_level,0.0
2_2_True_0.37_2_1.00_3,Previous,-0.29000000000000004
2_2_True_0.48_1_0.63_3,Go_to_high_level,0.0
2_2_True_0.33_1_0.50_3,Go_to_low_level,-0.2
2_2_True_0.53_1_0.80_3,Stay,-0.33000000000000007
1_3_True_0.34_1_0.20_2,Go_to_high_level,0.08999999999999997
1_3_True_0.43_3_0.18_2,Next,0.19
1_3_True_0.62_1_0.28_2,Previous,-0.4
1_3_True_0.51_3_0.37_2,Next,0.09000000000000001
1_3_True_0.37_1_0.50_2,Go_to_low_level,-0.22999999999999998
1_3_True_0.54_2_0.50_2,Previous,-0.040000000000000084
1_2_True_0.70_1_0.23_1,Previous,0.0
1_3_True_0.38_2_0.50_2,Previous,-0.35000000000000003
0_2_True_0.65_3_0.53_3,Next,0.0
0_2_True_0.60_1_0.62_3,Go_to_high_level,0.0
0_2_True_0.52_2_0.65_3,Previous,-0.3446206176568
2_2_True_0.33_1_0.43_3,Go_to_low_level,-0.4
2_2_True_0.33_2_0.35_3,Stay,-0.33
2_2_True_0.40_1_0.63_3,Stay,-0.6000000000000001
2_2_True_0.35_2_0.75_3,Stay,-0.6000000000000001
2_2_True_0.27_1_0.30_3,Go_to_low_level,-0.19000000000000006
2_2_True_0.48_2_0.65_3,Go_to_low_level,-0.4
2_2_True_0.36_1_0.77_3,Go_to_high_level,0.06
2_2_True_0.59_2_0.77_1,Go_to_high_level,0.0
2_2_True_0.35_3_0.25_1,Go_to_low_level,-0.29
2_2_True_0.46_3_0.77_1,Next,0.0
2_2_True_0.38_1_0.32_1,Previous,-0.32
2_2_True_0.46_1_0.28_1,Next,0.07399999999999991
2_2_True_0.34_1_0.83_1,Go_to_low_level,-0.5
2_2_True_0.51_2_0.57_1,Stay,-0.6000000000000001
2_1_False_nan_0_0.22_0,Go_to_low_level,0.0
2_2_True_0.43_3_0.92_1,Go_to_low_level,-0.4
2_2_True_0.50_3_0.57_13,Go_to_high_level,-0.0666629
2_1_False_nan_0_0.28_12,Stay,0.0
2_2_True_0.57_1_1.00_13,Next,0.0
2_1_False_nan_0_0.37_6,Stay,-0.4
2_2_True_0.47_3_0.45_3,Next,0.15000000000000002
2_2_True_0.62_3_0.90_3,Next,0.0
2_2_True_0.37_3_0.70_13,Stay,-0.31
2_2_True_0.46_1_1.00_13,Previous,-0.35000000000000003
2_2_True_0.51_3_0.55_13,Next,0.14
2_2_True_0.65_2_0.42_1,Go_to_high_level,0.0
2_2_True_0.58_3_0.98_3,Stay,-0.6000000000000001
2_2_True_0.45_1_0.65_3,Go_to_high_level,0.11000000000000006
0_2_True_0.55_2_0.58_3,Go_to_low_level,-0.5
0_2_True_0.39_1_0.23_3,Stay,-0.32000000000000006
2_2_True_0.35_3_1.00_1,Go_to_low_level,-0.8
2_1_False_nan_0_0.98_0,Go_to_high_level,0.1
2_2_True_0.31_1_0.57_1,Go_to_low_level,-0.4
2_2_True_0.18_1_1.00_1,Previous,-0.21599999999999997
2_2_True_0.18_2_0.58_1,Previous,-0.23000000000000004
2_2_True_0.35_3_0.45_1,Go_to_low_level,-0.4
2_2_True_0.20_3_0.88_1,Stay,-0.6000000000000001
2_2_True_0.17_1_1.00_1,Previous,-0.32000000000000006
2_2_True_0.25_1_0.93_1,Previous,-0.518
2_2_True_0.37_3_0.98_1,Go_to_high_level,0.0
2_2_True_0.31_2_0.55_1,Previous,-0.34
2_2_True_0.37_2_1.00_1,Next,-0.008300000000000007
0_2_True_0.70_1_0.43_3,Go_to_high_level,-0.05961960000000002
0_2_True_0.53_2_0.48_7,Previous,-0.3500000000000001
0_2_True_0.58_1_0.82_4,Go_to_low_level,0.0
0_2_True_0.56_3_0.37_7,Stay,-0.33000000000000007
0_2_True_0.63_2_0.68_4,Go_to_low_level,-0.45782969
0_2_True_0.69_1_0.70_7,Previous,-0.40291600000000005
0_2_True_0.33_1_0.45_1,Go_to_low_level,-0.529359855589112
0_2_True_0.38_2_0.62_1,Stay,-0.34
0_3_True_0.72_1_0.22_2,Stay,-0.19362321939100002
0_1_False_nan_0_0.20_18,Go_to_high_level,0.1
0_2_True_0.79_2_0.77_13,Previous,-0.4
0_2_True_0.77_1_0.18_3,Previous,-0.34115855589112
0_2_True_0.74_2_0.17_1,Go_to_low_level,0.0
0_3_True_0.70_2_0.28_14,Stay,0.050000000000000044
0_2_True_0.75_3_0.42_19,Next,1.0
0_3_True_0.71_2_0.28_20,Go_to_low_level,-0.559570559
0_3_True_0.70_1_0.50_8,Stay,-0.38
0_2_True_0.53_1_0.40_3,Stay,-0.3400000000000001
0_3_True_0.59_1_0.32_2,Previous,0.0
0_3_True_0.57_3_0.37_5,Go_to_high_level,0.001200000000000029
0_3_True_0.59_3_0.18_2,Stay,-0.4236196
0_2_True_0.81_2_0.38_3,Next,0.0
0_3_True_0.71_3_0.17_2,Previous,0.040000000000000036
0_2_True_0.75_3_0.73_4,Go_to_high_level,0.0
0_2_True_0.59_2_0.45_3,Next,0.050000000000000044
0_2_True_0.64_1_0.18_1,Previous,-0.4
0_2_True_0.34_3_0.53_3,Go_to_low_level,-0.27999999999999997
0_2_True_0.46_1_0.50_3,Go_to_high_level,0.12999999999999995
1_3_True_0.43_3_0.30_2,Stay,-0.6000000000000001
1_3_True_0.31_3_0.55_2,Stay,-0.18
1_3_True_0.53_2_0.67_2,Stay,-0.6000000000000001
1_3_True_0.41_3_0.70_2,Previous,-0.4
1_1_False_nan_0_0.70_0,Go_to_low_level,0.0
1_2_True_0.61_1_0.83_1,Go_to_low_level,0.0
1_3_True_0.40_1_0.40_2,Previous,-0.4
1_3_True_0.34_3_0.65_2,Next,0.08100000000000002
1_3_True_0.50_1_0.13_2,Go_to_high_level,0.0
1_3_True_0.49_1_0.37_2,Stay,-1.1400000000000001
1_3_True_0.41_2_0.23_2,Stay,-0.07999999999999999
1_2_True_0.73_3_0.28_1,Go_to_high_level,0.1
1_3_True_0.38_2_0.13_2,Next,0.25
1_3_True_0.63_3_0.33_2,Next,0.0
1_3_True_0.48_3_0.35_2,Go_to_low_level,-0.29000000000000004
1_3_True_0.59_2_0.22_2,Previous,-0.4
1_3_True_0.42_1_0.28_2,Previous,-0.4
1_3_True_0.58_1_0.20_2,Previous,-0.4
1_3_True_0.70_2_0.88_5,Next,0.021951000000000002
1_3_True_0.50_3_0.65_5,Go_to_high_level,0.17000000000000004
1_2_True_0.67_2_0.42_4,Go_to_low_level,0.0
1_3_True_0.52_1_0.30_5,Stay,0.20999999999999996
1_2_True_0.73_3_0.27_7,Previous,-0.4
1_2_True_0.70_2_0.38_4,Go_to_high_level,0.1
1_3_True_0.55_2_0.62_5,Next,0.25
1_2_True_0.80_3_0.58_3,Previous,0.0
1_3_True_0.48_1_0.83_5,Previous,0.19000000000000006
1_2_True_0.67_2_0.32_7,Go_to_low_level,-0.4
1_3_True_0.50_1_0.78_5,Previous,0.0
0_2_True_0.58_1_0.35_3,Previous,0.09000000000000008
0_2_True_0.67_3_0.25_4,Go_to_high_level,0.04217031000000001
0_2_True_0.57_3_0.38_3,Go_to_low_level,0.1100000000000001
0_2_True_0.68_1_0.35_7,Stay,-0.6000000000000001
0_2_True_0.60_1_0.47_7,Stay,-0.4
0_2_True_0.76_1_0.20_3,Next,0.0
0_1_False_nan_0_0.30_6,Next,0.7290000000000001
0_3_True_0.46_1_0.10_2,Next,0.22000000000000003
