userid,total_events,first_event,last_event,event_diversity,num_courses,active_days,avg_grade,grade_std,num_assessments,cluster,archetype
7025,-0.2395398546251885,1662120927,1673686042,-0.2331929275651394,1.2962562140762124,0.65451842239275,0.3199786390138817,0.604378074506886,-0.1296203190830226,1,Struggling but Trying
7030,-0.1119952488385011,1663249617,1673296634,1.0513934227936927,0.2928779730548767,0.0005545004107956,-0.2751988036861899,1.3426496222513766,-0.3298688287311163,1,Struggling but Trying
7041,-0.334573090309387,1664346783,1674320386,-0.6919737669790081,-0.710500267966459,-0.0379139655881428,-0.6195163325209422,1.180428224665531,1.7727405225738666,1,Struggling but Trying
7043,0.0693181613484564,1662728263,1674406600,0.5008564154970504,-1.0449596816402376,0.731455354390627,-0.2633628886324953,0.2378044556110341,1.6726162677498198,1,Struggling but Trying
7044,-0.0932386891639882,1662913425,1674073613,0.4091002476142767,0.6273373867286552,0.5006445583969961,0.4987671198249706,0.7246604227206006,0.7714979743333984,1,Struggling but Trying
7047,-0.2670494754811408,1662627724,1674583868,0.1338317439659554,0.6273373867286552,0.8468607523874424,-0.0479492346552535,0.750288102188891,0.471125209861258,1,Struggling but Trying
7078,-0.3795888335282179,1666009622,1674473566,-0.8754861027445556,0.961796800402434,-0.7303463535690357,0.5268584987759387,0.0998995857735331,0.1707524453891176,0,Efficient Learner
7084,-0.9597917461264824,1662458426,1674288924,-0.8754861027445556,-0.3760408542926805,0.7699238203895655,1.2871419834014983,-1.4124857221877185,-0.7303658480273034,0,Efficient Learner
7093,0.0880747210229693,1662215896,1674145969,0.6843687512625979,0.2928779730548767,0.8468607523874424,1.0603907686886125,-1.109970565490712,0.3710009550372112,1,Struggling but Trying
7101,-0.8610071985073813,1667815115,1673257103,-0.0496805917995919,-0.0415814406189019,-2.076742663531883,0.7032368407525642,-1.1659229528330652,-0.3298688287311163,0,Efficient Learner
7112,-0.2232841695739441,1664015614,1674550157,0.4091002476142767,-0.3760408542926805,0.1928968304054881,0.0038796144219775,1.3264955035397803,0.3710009550372112,1,Struggling but Trying
7123,-0.3033121575185323,1662119954,1672383963,-0.5084614312134607,1.2962562140762124,0.0774914324086726,0.6200267712841657,-0.1510625018960244,-0.4299930835551631,1,Struggling but Trying
7135,-0.8772628835586257,1662907058,1674412987,-0.8754861027445556,0.2928779730548767,0.65451842239275,0.6927160273715024,0.1389081860858204,-0.6302415932032567,0,Efficient Learner
7143,0.0805720971531641,1662185445,1674137615,-0.0496805917995919,-0.710500267966459,0.8468607523874424,0.6085495203230074,0.9725188410596304,-0.6302415932032567,1,Struggling but Trying
7148,-1.1073433488993167,1669603158,1671126063,-2.160072453103388,-1.3794190953140162,-2.2690849935265756,1.23979832318672,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7159,-0.734713030032328,1662443272,1669104969,-0.4167052633306869,-1.3794190953140162,-1.4997156735478054,0.1724139837989879,0.2811255804890115,-0.4299930835551631,0,Efficient Learner
7160,-0.7259599688508886,1662972066,1673858952,-0.2331929275651394,-0.0415814406189019,0.3852391604001806,1.3086618289536702,-1.6591027460150816,-0.4299930835551631,0,Efficient Learner
7161,-1.0923381011597064,1663136532,1668521713,-2.160072453103388,-1.7138785089877948,-2.076742663531883,1.23979832318672,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7162,-0.8097392687303794,1663226347,1674141057,-0.4167052633306869,-0.0415814406189019,0.3852391604001806,0.135112918175223,0.7275682808551223,-0.3298688287311163,1,Struggling but Trying
7179,-0.0144611385310342,1664346535,1674571670,-0.3249490954479132,0.6273373867286552,0.0774914324086726,-0.3043333638183612,0.8670864274338521,1.0718707388055388,1,Struggling but Trying
7185,-0.5283908736126866,1662916672,1674466046,-0.5084614312134607,0.961796800402434,0.65451842239275,1.2742300760701954,-1.442455008215287,-0.4299930835551631,0,Efficient Learner
7186,-0.7272104061625229,1663652820,1671564836,-0.4167052633306869,-0.0415814406189019,-0.9611571495626666,0.977587281997178,-1.4402614831371523,-0.2297445739070694,0,Efficient Learner
7187,2.1963120284382143,1662365581,1674489857,2.6112482768008465,2.634093868771327,0.9237976843853194,-0.2751988036861899,1.5530970761607752,-1.331111376971584,1,Struggling but Trying
7191,-0.7947340209907692,1662383931,1673972615,-0.6919737669790081,0.6273373867286552,0.6929868883916885,1.3976105239026475,-1.617448752338757,-0.3298688287311163,0,Efficient Learner
7192,-0.8122401433536478,1663057651,1671462706,-0.9672422706273294,-0.3760408542926805,-0.7303463535690357,0.9872988020412352,-1.491939028135563,-0.6302415932032567,0,Efficient Learner
7198,-0.5909127391943961,1663227753,1672208419,0.7761249191453716,-1.7138785089877948,-0.4995355575754047,0.5580496160939106,-0.4625973131644037,-0.5301173383792098,0,Efficient Learner
7238,-0.734713030032328,1662983808,1672740012,-0.6919737669790081,0.961796800402434,-0.1533193635849583,0.3263441731604065,0.7377535066770372,0.1707524453891176,1,Struggling but Trying
7240,-0.0357185728288155,1663927860,1674580032,0.6843687512625979,0.961796800402434,0.2698337624033651,-0.0621523327196869,0.6638853174582328,0.0706281905650709,1,Struggling but Trying
7246,-0.8372488895863316,1663054331,1673701068,-0.7837299348617819,-0.710500267966459,0.2698337624033651,0.5697034401467791,0.3237954706010642,-0.2297445739070694,0,Efficient Learner
7252,-0.524639561677784,1662467665,1673518510,-0.3249490954479132,0.2928779730548767,0.4237076263991191,1.4808205933710463,-1.454825967937892,-0.4299930835551631,0,Efficient Learner
7253,-0.0832351906709147,1662153839,1674599568,-0.5084614312134607,-1.3794190953140162,1.0776715483810737,0.310140995332889,0.3756216877835466,-0.4299930835551631,0,Efficient Learner
7262,-0.5596518064035413,1662973540,1674154456,-0.2331929275651394,-0.0415814406189019,0.5006445583969961,0.1793003343756831,0.4608622363808011,-0.5301173383792098,1,Struggling but Trying
7267,-0.6121701734921773,1662492245,1669293662,-0.7837299348617819,-0.0415814406189019,-1.461247207548867,-2.412426893381902,-1.4630858690224091,1.2721192484536323,0,Efficient Learner
7276,-0.6721911644506184,1665473729,1671016757,-0.3249490954479132,-1.0449596816402376,-1.999805731534006,1.3660480837594626,-1.628393080704857,-0.3298688287311163,0,Efficient Learner
7289,0.1218365284370924,1664002605,1674153929,0.1338317439659554,1.630715627749991,0.0390229664097341,-0.0782491771927118,0.8651988617276885,0.971746483981492,1,Struggling but Trying
7297,-0.9860509296708004,1664815919,1672741491,-1.7012916136895193,-0.710500267966459,-0.9611571495626666,1.4670478922176562,-1.6942513398953556,-1.0307386124994438,0,Efficient Learner
7303,-1.1073433488993167,1670269814,1673441798,-1.9765601173378404,-2.382797336335352,-2.2690849935265756,1.23979832318672,-1.4067851861442355,-1.2309871221475377,0,Efficient Learner
7308,1.2972476013732317,1662649456,1674563930,-0.1414367596823657,0.2928779730548767,0.8083922863885039,1.3344856436162769,-1.5929472167059304,-0.7303658480273034,1,Struggling but Trying
7314,-0.5559004944686388,1662628190,1674591644,0.2255879118487292,0.6273373867286552,0.8468607523874424,-0.4856150713074273,1.1633150330457205,0.2708767002131644,1,Struggling but Trying
7315,0.4557032906434213,1664048004,1674585622,0.0420755760831817,-0.0415814406189019,0.1928968304054881,0.9987760530023932,-0.6134129958306748,-0.4299930835551631,1,Struggling but Trying
7316,0.0780712225298958,1663005895,1674478663,-0.2331929275651394,0.2928779730548767,0.6160499563938115,1.411957087604097,-1.6053763974396067,-0.4299930835551631,0,Efficient Learner
7324,-1.103592036964414,1673713542,1674402725,-2.160072453103388,-1.3794190953140162,-2.2690849935265756,-1.1084472234662903,1.2724859097642152,-1.0307386124994438,0,Efficient Learner
7325,-0.3583313992304366,1662836177,1674563180,-0.5084614312134607,0.961796800402434,0.731455354390627,-0.3383236839725613,1.263981019339061,-0.3298688287311163,1,Struggling but Trying
7331,-0.5596518064035413,1662450080,1674458166,-0.4167052633306869,0.2928779730548767,0.8468607523874424,1.3086618289536702,-1.3567511357193436,-0.4299930835551631,0,Efficient Learner
7336,-0.8084888314187453,1663519147,1674502364,-0.6919737669790081,0.6273373867286552,0.4237076263991191,0.5855950184006903,-0.05080409039326,-0.4299930835551631,0,Efficient Learner
7339,-0.8334975776514291,1663611352,1673337260,-0.5084614312134607,0.961796800402434,-0.1533193635849583,1.0233701622048756,-0.2670064261178043,-0.1296203190830226,0,Efficient Learner
7347,-0.2682999127927749,1663009428,1674033049,0.5926125833798241,1.9651750414237696,0.4237076263991191,0.8249776813048518,0.292126227819489,0.5712494646853049,1,Struggling but Trying
7351,-1.1185972847040244,1673441443,1673441443,-2.160072453103388,-2.382797336335352,-2.2690849935265756,1.050423682327606,-1.5929472167059304,-1.331111376971584,0,Efficient Learner
7366,-0.8510037000143077,1663350584,1672607714,-0.6919737669790081,0.6273373867286552,-0.3456616935796507,1.1640484668430746,-1.640395321454019,-0.5301173383792098,0,Efficient Learner
7376,-0.9635430580613848,1663232784,1670700891,-0.5084614312134607,0.961796800402434,-1.1534994795573592,1.1640484668430746,-1.013142397279843,-0.5301173383792098,0,Efficient Learner
7388,-1.101091162341146,1669838640,1673014824,-1.9765601173378404,-2.382797336335352,-2.2690849935265756,1.4291729640458335,-1.5929472167059304,-1.331111376971584,0,Efficient Learner
7400,-0.8610071985073813,1668026292,1672854855,-0.5084614312134607,0.2928779730548767,-2.2690849935265756,0.1379822309155127,-0.0034223248589055,-0.4299930835551631,0,Efficient Learner
7402,-1.1098442235225852,1664539204,1664539417,-2.160072453103388,-2.382797336335352,-2.2690849935265756,-2.168945212277327,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7416,-0.4045975797609017,1664216171,1674494307,-0.4167052633306869,-1.0449596816402376,0.0774914324086726,-0.0046636024588845,0.4657246488440567,-0.8304901028513502,0,Efficient Learner
7417,-1.0198127370849237,1664442615,1673006537,-1.426023110041198,-0.710500267966459,-0.6534094215711587,1.5427977485613025,-1.7581345275373852,-1.0307386124994438,0,Efficient Learner
7425,-0.4508637602913667,1663402481,1674551073,-0.7837299348617819,-0.3760408542926805,0.5006445583969961,-0.4645734445453036,0.0519211342934559,-0.7303658480273034,0,Efficient Learner
7426,-0.740965216590499,1662107816,1672843463,-0.3249490954479132,0.6273373867286552,0.3083022284023036,1.0774772024503367,-1.5010883039006269,-0.1296203190830226,0,Efficient Learner
7438,-0.4246045767470487,1664789421,1674407799,-0.5084614312134607,0.961796800402434,-0.1917878295838968,1.2145483710721716,-1.4314780602951884,-0.0294960642589758,0,Efficient Learner
7443,-1.1135955354574878,1662228055,1670866771,-2.2518286209861618,-2.382797336335352,-0.6534094215711587,1.4291729640458335,-1.5929472167059304,-1.331111376971584,0,Efficient Learner
7446,-0.3945940812678282,1662015708,1674150787,-0.4167052633306869,-0.3760408542926805,0.9237976843853194,-0.0437409093028288,0.7335952706887596,0.2708767002131644,1,Struggling but Trying
7460,-1.0273153609547283,1664270015,1671044498,-1.8848039494550668,-1.0449596816402376,-1.461247207548867,1.050423682327606,-0.6940774187440146,-1.331111376971584,0,Efficient Learner
7462,0.1656018343442891,1662711632,1673293194,0.0420755760831817,0.2928779730548767,0.2313652964044266,0.3657615192215797,0.4245285491121911,-0.2297445739070694,1,Struggling but Trying
7469,-1.1210981593272928,1662374310,1662374310,-2.3435847888689354,-2.7172567500091307,-2.2690849935265756,-2.168945212277327,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7477,-0.8585063238841129,1663260971,1670932308,-0.4167052633306869,0.6273373867286552,-1.0765625475594822,1.2776732513585425,-1.2245697555878854,-0.5301173383792098,0,Efficient Learner
7484,-0.1257500592664772,1664300691,1674379023,0.5008564154970504,1.2962562140762124,0.0005545004107956,1.2650482753012684,-1.5950925029356555,-0.0294960642589758,1,Struggling but Trying
7486,-0.530891748235955,1662651448,1672839284,-0.4167052633306869,1.2962562140762124,0.0390229664097341,1.3775253347206209,-1.454825967937892,-0.4299930835551631,0,Efficient Learner
7487,-1.0085588012802158,1663843555,1670225408,-0.8754861027445556,-1.7138785089877948,-1.6535895375435594,0.895480794351968,-0.0233327509499877,-0.4299930835551631,0,Efficient Learner
7489,-1.0360684221361678,1668599130,1670443157,-1.1507546063928769,-2.0483379226615734,-2.2690849935265756,1.23979832318672,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7492,0.5032199084855206,1662374883,1674587536,-0.1414367596823657,-1.0449596816402376,0.962266150384258,0.310140995332889,0.4738695692227009,-0.4299930835551631,1,Struggling but Trying
7501,-0.6446815435946662,1663658613,1672946996,-0.4167052633306869,-0.0415814406189019,-0.3456616935796507,0.6279725604111218,-1.489591712209306,-0.2297445739070694,0,Efficient Learner
7504,0.4019344862431511,1664286139,1674577383,-0.2331929275651394,0.6273373867286552,0.1159598984076111,-0.2190877989871933,1.114527166956396,1.1719949936295857,1,Struggling but Trying
7511,-0.5959144884409329,1662629830,1674580122,-0.2331929275651394,0.6273373867286552,0.8468607523874424,-0.0731991867698019,1.0045712125453627,-0.0294960642589758,1,Struggling but Trying
7531,-0.2745520993509459,1664298515,1673951568,-0.3249490954479132,0.6273373867286552,-0.1917878295838968,0.813705381253714,0.2182352179362096,0.0706281905650709,1,Struggling but Trying
7534,-0.7534695897068409,1663406138,1673962278,-0.6919737669790081,-1.0449596816402376,0.2313652964044266,0.4444248315784423,0.6617074850618115,-0.5301173383792098,0,Efficient Learner
7537,-1.0535745444990463,1663644197,1674391327,-1.9765601173378404,-0.710500267966459,0.3083022284023036,1.23979832318672,-1.1435123177249724,-1.331111376971584,0,Efficient Learner
7560,-0.7059529718647416,1664819583,1674396036,0.1338317439659554,-0.3760408542926805,-0.2302562955828353,-0.0858241628270762,0.735401897824837,-0.930614357675397,0,Efficient Learner
7566,0.1018295314509454,1662758430,1674304386,0.0420755760831817,-1.0449596816402376,0.65451842239275,-0.1173866029702617,1.5577756457285556,-0.3298688287311163,1,Struggling but Trying
7577,-0.8997707551680412,1668439221,1671525795,-0.4167052633306869,-0.3760408542926805,-2.2690849935265756,1.0332078058858687,-1.325332073321601,-0.4299930835551631,0,Efficient Learner
7580,0.4294441070991033,1663830608,1674221470,0.1338317439659554,0.6273373867286552,0.1544283644065496,0.4011391993820734,0.6947445748007526,1.2721192484536323,1,Struggling but Trying
7584,-1.1098442235225852,1663494379,1673516305,-2.068316285220614,-1.7138785089877948,-0.0379139655881428,1.050423682327606,-1.5929472167059304,-1.331111376971584,0,Efficient Learner
7587,-1.0848354772899014,1662041379,1670240324,-1.6095354458067457,-2.382797336335352,-0.8457517515658511,1.23979832318672,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7596,-0.6896972868134972,1665582136,1674409355,0.8678810870281454,-1.0449596816402376,-0.5380040235743433,-0.2331155501619425,0.3239778701069268,-0.6302415932032567,0,Efficient Learner
7608,0.0105476077016495,1663243202,1674585241,0.5008564154970504,1.2962562140762124,0.577581490394873,0.7663617210389356,-0.0110272840412902,-0.7303658480273034,1,Struggling but Trying
7611,-0.7559704643301093,1662111377,1673007392,-1.3342669421584243,-0.710500267966459,0.3852391604001806,1.3344856436162769,-1.4338443857360574,-1.1308628673234906,0,Efficient Learner
7631,-1.101091162341146,1665607118,1667303940,-1.8848039494550668,-2.0483379226615734,-2.2690849935265756,1.23979832318672,-1.4067851861442355,-1.2309871221475377,0,Efficient Learner
7632,-0.4571159468495377,1662630943,1674205324,-0.5084614312134607,-0.3760408542926805,0.65451842239275,1.2742300760701954,-0.9249403322654218,-0.4299930835551631,0,Efficient Learner
7639,0.2793916297030004,1663044391,1674476175,-0.8754861027445556,-0.3760408542926805,0.6160499563938115,1.0676395587693437,-1.2203394489148525,-0.4299930835551631,0,Efficient Learner
7648,-1.1185972847040244,1662454163,1662454207,-2.160072453103388,-2.382797336335352,-2.2690849935265756,-0.2751988036861899,0.7281206690142763,-1.2309871221475377,0,Efficient Learner
7655,1.9787359362138652,1662462339,1671799117,1.0513934227936927,0.2928779730548767,-0.3071932275807122,-0.4151713643211871,1.0954008345295951,2.2733617966941004,1,Struggling but Trying
7658,-0.7822296478744273,1662818862,1674475345,-0.7837299348617819,-0.3760408542926805,0.6929868883916885,1.2053665703032443,-1.080358532888156,-0.4299930835551631,0,Efficient Learner
7672,-0.0594768817498651,1664376559,1674585971,-0.5084614312134607,0.2928779730548767,0.0774914324086726,-0.9838264920622284,0.7893760701311457,1.572492012925773,1,Struggling but Trying
7680,-0.918527314842554,1662972671,1674148135,-0.6919737669790081,1.2962562140762124,0.5006445583969961,1.2053665703032443,-1.5970517309817531,-0.4299930835551631,0,Efficient Learner
7682,0.2606350700284876,1663190016,1674347185,1.8771989337386563,0.961796800402434,0.5006445583969961,0.696375440721437,0.0111700073997687,0.7714979743333984,1,Struggling but Trying
7688,-0.655935479399374,1662465231,1674458823,-0.5084614312134607,-0.0415814406189019,0.8468607523874424,1.4808205933710463,-1.6138627532071728,-0.4299930835551631,0,Efficient Learner
7689,-1.0998407250295117,1666714101,1669186213,-1.6095354458067457,-1.7138785089877948,-2.2690849935265756,-0.2751988036861899,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7695,-0.393343643956194,1664376581,1674576651,-0.6002175990962344,0.2928779730548767,0.0774914324086726,0.0691187251485623,0.7790975669975929,0.6713737195093517,1,Struggling but Trying
7699,-1.1198477220156586,1665945464,1665945482,-2.2518286209861618,-2.382797336335352,-2.2690849935265756,0.8610490414684925,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7704,-0.7222086569159861,1662443511,1674563848,-0.9672422706273294,-0.0415814406189019,0.9237976843853194,-1.3531775285765295,0.1416765730420592,-0.2297445739070694,1,Struggling but Trying
7722,0.1530974612279472,1662629690,1674586219,-0.4167052633306869,0.961796800402434,0.8468607523874424,-0.1030400392688139,1.2154925265234673,-0.4299930835551631,1,Struggling but Trying
7738,0.7633108693054322,1662118607,1674469339,0.0420755760831817,1.2962562140762124,1.0007346163831965,0.6571071205432931,0.3864435933627844,-0.2297445739070694,1,Struggling but Trying
7740,-0.93228212527053,1663142028,1674045751,-0.2331929275651394,-1.0449596816402376,0.3852391604001806,0.6295911470851314,0.7335952706887596,0.2708767002131644,0,Efficient Learner
7750,-0.8697602596888205,1664305198,1673448967,-1.1507546063928769,1.9651750414237696,-0.4225986255775277,-1.853320810845471,0.1732467108095341,-0.3298688287311163,1,Struggling but Trying
7759,-0.9660439326846532,1662443414,1672943719,-0.9672422706273294,-1.7138785089877948,0.1928968304054881,1.3086618289536702,-1.6591027460150816,-0.4299930835551631,0,Efficient Learner
7760,-0.8410002015212342,1662135049,1674572152,-0.8754861027445556,-0.710500267966459,1.039203082382135,1.3660480837594626,-1.675420057319338,-1.2309871221475377,0,Efficient Learner
7766,-0.8472523880794052,1662466390,1673968954,-0.6002175990962344,-0.3760408542926805,0.65451842239275,1.4291729640458335,-1.710452444804617,-0.3298688287311163,0,Efficient Learner
7770,-1.1198477220156586,1668959754,1668959776,-2.2518286209861618,-2.382797336335352,-2.2690849935265756,0.8610490414684925,0.2852146526324681,-1.431235631795631,0,Efficient Learner
7773,0.6582741351281602,1663175329,1674494612,0.2255879118487292,0.961796800402434,0.577581490394873,0.4121610038765192,0.9649697515246748,1.1719949936295857,1,Struggling but Trying
7774,-0.6384293570364953,1662119359,1673857326,-0.4167052633306869,0.6273373867286552,0.731455354390627,1.1020713116528191,-1.7217075880873107,-0.4299930835551631,0,Efficient Learner
7782,-0.7397147792788648,1662981485,1673860232,-0.6919737669790081,-1.3794190953140162,0.3467706944012421,1.1020713116528191,-1.52815888071123,-0.4299930835551631,0,Efficient Learner
7793,0.2968977520658791,1664191290,1674601739,-0.5084614312134607,1.2962562140762124,0.1544283644065496,1.1640484668430746,-1.4945664564430865,-0.0294960642589758,1,Struggling but Trying
7794,-0.3420757141791922,1662409515,1674326521,-0.6002175990962344,0.6273373867286552,0.8083922863885039,-0.1489490431134475,1.5154470418819266,-0.3298688287311163,1,Struggling but Trying
7795,-0.4496133229797325,1662956432,1674589477,-0.7837299348617819,-0.3760408542926805,0.6929868883916885,-0.6539480854044174,0.552431483411795,-0.8304901028513502,0,Efficient Learner
7802,-1.0910876638480722,1664867326,1674070507,-2.160072453103388,-1.3794190953140162,-0.3841301595785892,1.6185476049049474,-2.042382115686888,-1.331111376971584,0,Efficient Learner
7821,0.4844633488110077,1662317799,1673289625,0.8678810870281454,0.2928779730548767,0.3852391604001806,0.6716744006093788,0.5215821227370366,-0.3298688287311163,1,Struggling but Trying
7822,-0.8497532627026735,1663168573,1674164107,-0.8754861027445556,-0.3760408542926805,0.4237076263991191,0.9083927016832708,-1.1158483355182418,-0.7303658480273034,0,Efficient Learner
7825,-0.3970949558910965,1664958714,1672837117,1.0513934227936927,1.9651750414237696,-0.9611571495626666,0.7942109329299817,-0.3128562093753871,0.1707524453891176,1,Struggling but Trying
7842,-1.0310666728896312,1666640014,1672828015,-1.426023110041198,-0.710500267966459,-1.7305264695414364,1.3155481795303652,-1.7581345275373852,-1.0307386124994438,0,Efficient Learner
7863,-0.8034870821722084,1662534472,1674598551,-0.3249490954479132,-0.3760408542926805,0.8853292183863809,-0.0647825360649525,1.3854226687539315,0.2708767002131644,1,Struggling but Trying
7868,-0.7397147792788648,1662443425,1668844364,-0.6919737669790081,-1.7138785089877948,-1.615121071544621,0.0346869722650871,0.210505198120307,-0.4299930835551631,0,Efficient Learner
7869,-0.5333926228592233,1662548670,1674579977,-0.4167052633306869,2.634093868771327,0.8853292183863809,-2.5476944939955546,-2.042382115686888,-1.1308628673234906,1,Struggling but Trying
7873,0.3006490640007817,1662579166,1674594696,0.5008564154970504,1.9651750414237696,0.8853292183863809,-1.3104468403826783,0.7151849215195509,1.472367758101726,1,Struggling but Trying
7880,0.0105476077016495,1662818342,1674557586,-0.5084614312134607,0.6273373867286552,0.731455354390627,-0.4961358846884892,1.0293376146751525,-0.3298688287311163,1,Struggling but Trying
7894,-0.7397147792788648,1662984771,1673861397,-0.7837299348617819,-1.0449596816402376,0.3467706944012421,1.1709348174197696,-1.5652031486474485,-0.4299930835551631,0,Efficient Learner
7910,1.8611948289202511,1662037224,1674388900,2.152467437386978,-0.710500267966459,1.0007346163831965,1.1451110027571632,-1.724583650915562,-1.1308628673234906,1,Struggling but Trying
7914,-0.8635080731306496,1664196744,1673625065,-0.5084614312134607,0.2928779730548767,-0.2687247615817738,0.9620488499266868,-1.4314780602951884,-0.0294960642589758,0,Efficient Learner
7918,-1.022313611708192,1664888700,1673008733,-1.7012916136895193,-1.3794190953140162,-0.8842202175647896,0.482299759750265,-0.8532891424698369,-1.0307386124994438,0,Efficient Learner
7924,-0.951038684945043,1663246775,1667157726,-1.1507546063928769,0.6273373867286552,-2.2690849935265756,-2.471944637651909,-1.7581345275373852,-1.0307386124994438,0,Efficient Learner
7925,-0.3808392708398521,1662789573,1674588546,0.5926125833798241,1.2962562140762124,0.7699238203895655,0.8211806960244684,-0.7381647349617791,0.3710009550372112,1,Struggling but Trying
7926,-0.8585063238841129,1662975144,1673262966,-1.058998438510103,-0.0415814406189019,0.1159598984076111,-0.1638019561220054,1.0286488899123467,0.1707524453891176,0,Efficient Learner
7930,0.0580642255437487,1662119327,1674499771,-0.2331929275651394,1.2962562140762124,1.039203082382135,0.5364067999957262,0.7875717847388317,-0.1296203190830226,1,Struggling but Trying
7946,-0.8747620089353573,1662622028,1671620243,-0.8754861027445556,0.6273373867286552,-0.4610670915764662,1.208235883043534,-1.6174487523387573,-0.3298688287311163,0,Efficient Learner
7949,-0.8972698805447727,1663599899,1674557450,-1.7012916136895193,-0.710500267966459,0.3852391604001806,1.23979832318672,-1.4738869393878815,-0.930614357675397,0,Efficient Learner
7951,-1.056075419122315,1670942382,1673545791,-1.6095354458067457,-0.710500267966459,-2.2690849935265756,-2.5476944939955546,-2.042382115686888,-1.331111376971584,0,Efficient Learner
7956,-0.7647235255115485,1662021737,1670947651,-0.6002175990962344,-1.0449596816402376,-0.4995355575754047,0.5580496160939106,0.8841259203679949,-1.0307386124994438,0,Efficient Learner
7960,-0.7284608434741571,1664276899,1674474426,-0.8754861027445556,1.630715627749991,0.0774914324086726,-1.7340849258601032,0.4237119423391212,1.1719949936295857,1,Struggling but Trying
7961,-0.4733716319007822,1663657451,1674038282,-0.6919737669790081,-0.710500267966459,0.1544283644065496,0.4507373196070794,-0.0240907946653628,-0.3298688287311163,0,Efficient Learner
7968,-0.93228212527053,1662099473,1674493559,-1.793047781572293,-0.710500267966459,1.039203082382135,-0.3509486600298355,0.2226984351808743,-1.0307386124994438,0,Efficient Learner
7977,0.2293741372376328,1662319422,1674567967,0.0420755760831817,-1.0449596816402376,0.962266150384258,-0.5119171047600821,0.521198420207501,-0.7303658480273034,1,Struggling but Trying
7983,-0.9597917461264824,1663083209,1671804939,-1.058998438510103,-0.0415814406189019,-0.6149409555722202,1.0977673425423846,-1.2145360680580288,-0.7303658480273034,0,Efficient Learner
7996,-1.122348596638927,1662969117,1662969117,-2.435340956751709,-2.7172567500091307,-2.2690849935265756,-1.032697367122645,0.7281206690142763,-1.2309871221475377,0,Efficient Learner
8008,-1.1135955354574878,1662133046,1666764827,-2.160072453103388,-2.382797336335352,-2.2690849935265756,1.23979832318672,0.2852146526324681,-1.431235631795631,0,Efficient Learner
8012,-0.7297112807857913,1662185322,1674482701,-0.6919737669790081,-1.0449596816402376,1.0007346163831965,-0.0479492346552535,-0.0025219230526748,-1.0307386124994438,0,Efficient Learner
8021,-0.5521491825337362,1662480194,1674470279,-0.6919737669790081,-1.7138785089877948,0.8468607523874424,0.1035504780320375,0.2137631713535984,-0.4299930835551631,0,Efficient Learner
8024,-0.7022016599298391,1662443426,1673106626,-0.5084614312134607,-0.710500267966459,0.2698337624033651,1.3660480837594626,-1.724583650915562,-0.6302415932032567,0,Efficient Learner
8032,-0.3833401454631204,1662534181,1674059724,-0.1414367596823657,1.630715627749991,0.65451842239275,0.0691187251485623,-0.2569419088506087,-0.4299930835551631,1,Struggling but Trying
8034,-0.9010211924796754,1668411420,1671538304,-0.3249490954479132,0.6273373867286552,-2.2690849935265756,0.4191748794638936,-0.3975523468166707,-0.3298688287311163,0,Efficient Learner
8040,0.5407330278345462,1662528929,1674572457,-0.3249490954479132,0.6273373867286552,0.8853292183863809,0.2045502864902315,0.8749085493277019,-0.0294960642589758,1,Struggling but Trying
8043,-1.0910876638480722,1665739536,1673350980,-2.068316285220614,-1.3794190953140162,-1.0765625475594822,-0.1994489473425443,0.2668562068648206,-1.0307386124994438,0,Efficient Learner
8044,2.1963120284382143,1662197774,1674572772,1.6019304300903352,1.9651750414237696,1.039203082382135,-2.5476944939955546,0.2852146526324681,-1.431235631795631,1,Struggling but Trying
8048,-0.0094593892844975,1664524307,1674590914,0.2255879118487292,-0.0415814406189019,0.0005545004107956,0.9643443001189184,-0.6472241509344271,-0.4299930835551631,0,Efficient Learner
8052,0.4694581010713974,1662541886,1674056418,0.4091002476142767,0.2928779730548767,0.65451842239275,1.453874004157892,-1.667527497215628,0.7714979743333984,1,Struggling but Trying
8053,0.6432688873885499,1662489343,1674064808,-0.2331929275651394,0.961796800402434,0.65451842239275,1.1640484668430746,-1.686058906656318,-0.0294960642589758,1,Struggling but Trying
8057,-0.5921631765060302,1662912310,1673941912,-0.6919737669790081,0.2928779730548767,0.4237076263991191,1.476516624260612,-1.713429452661038,-0.7303658480273034,0,Efficient Learner
8075,-0.714706033046181,1663133245,1674564269,0.8678810870281454,0.6273373867286552,0.6160499563938115,1.208235883043534,-0.0423700359976664,-0.3298688287311163,1,Struggling but Trying
8084,-0.6646885405808133,1664113717,1673016934,-0.4167052633306869,-0.710500267966459,-0.4995355575754047,1.4291729640458335,-1.6942513398953556,-0.930614357675397,0,Efficient Learner
8089,-0.7334625927206938,1662542785,1673858444,-0.6002175990962344,0.961796800402434,0.5391130243959346,1.1020713116528191,-1.52815888071123,-0.4299930835551631,0,Efficient Learner
