id,timemodified,userid,courseid,finalgrade,itemtype
313157,1669293289,9760,1087,-1,mod
313156,1669293289,9760,1087,-1,mod
313155,1669293289,9760,1087,-1,mod
313154,1674591503,9760,1087,9,course
313139,1674590614,9939,1087,9,mod
313138,1674589701,9939,1087,7,mod
313137,1674591124,9939,1087,8,mod
313136,1665469681,9939,1087,8,mod
313135,1674590701,9939,1087,9,mod
313134,1669293289,9939,1087,-1,mod
313133,1674590420,9939,1087,9,mod
313132,1674590171,9939,1087,7,mod
313131,1674589931,9939,1087,8,mod
313130,1669293289,9939,1087,-1,mod
313129,1669293289,9939,1087,-1,mod
313128,1669293289,9939,1087,-1,mod
313127,1669293289,9939,1087,-1,mod
313126,1674591503,9939,1087,8,course
313125,1669293290,9958,1087,-1,mod
313124,1669293290,9958,1087,-1,mod
313123,1669293290,9958,1087,-1,mod
313122,1665469776,9958,1087,4,mod
313121,1674590724,9958,1087,8,mod
313120,1669293290,9958,1087,-1,mod
313119,1669293290,9958,1087,-1,mod
313118,1669293290,9958,1087,-1,mod
313117,1669293290,9958,1087,-1,mod
313116,1669293290,9958,1087,-1,mod
313115,1669293290,9958,1087,-1,mod
313114,1669293290,9958,1087,-1,mod
313113,1669293290,9958,1087,-1,mod
313112,1674591503,9958,1087,4,course
313111,1674590510,9751,1087,8,mod
313110,1674589501,9751,1087,10,mod
313109,1674590925,9751,1087,8,mod
313108,1665469359,9751,1087,8,mod
313107,1669293289,9751,1087,-1,mod
313106,1674590763,9751,1087,9,mod
313105,1674590258,9751,1087,9,mod
313104,1674590058,9751,1087,10,mod
313103,1674589782,9751,1087,9,mod
313102,1669293289,9751,1087,-1,mod
313101,1669293289,9751,1087,-1,mod
313100,1669293289,9751,1087,-1,mod
313099,1669293289,9751,1087,-1,mod
313098,1674591503,9751,1087,9,course
313097,1674590565,9831,1087,8,mod
313096,1674589647,9831,1087,7,mod
313095,1674591059,9831,1087,7,mod
313094,1665472722,9831,1087,6,mod
313093,1669293289,9831,1087,-1,mod
313092,1669293289,9831,1087,-1,mod
313091,1674590350,9831,1087,8,mod
313090,1674590121,9831,1087,9,mod
313089,1674589835,9831,1087,7,mod
313088,1669293289,9831,1087,-1,mod
313087,1669293289,9831,1087,-1,mod
313086,1669293289,9831,1087,-1,mod
313085,1669293289,9831,1087,-1,mod
313084,1674591503,9831,1087,7,course
313071,1674591395,6976,1087,7,course
313041,1669293288,8860,1048,-1,category
313040,1669293288,8860,1048,-1,mod
313039,1669293288,8860,1048,-1,mod
313038,1669293288,8860,1048,-1,mod
313037,1669293288,8860,1048,-1,mod
313036,1669293288,8860,1048,-1,mod
313035,1669293288,8860,1048,-1,mod
313034,1669293288,8860,1048,-1,mod
313032,1669293288,8860,1048,-1,mod
313031,1674137695,8860,1048,10,mod
313030,1669293288,8860,1048,-1,mod
313029,1669293287,8860,1048,-1,mod
313028,1674137581,8860,1048,10,mod
313027,1669293287,8860,1048,-1,mod
313025,1669293287,8860,1048,-1,mod
313024,1669293287,8860,1048,-1,mod
313023,1669293287,8860,1048,-1,mod
313022,1674137933,8860,1048,10,mod
313021,1669293287,8860,1048,-1,mod
313020,1669293287,8860,1048,-1,mod
313019,1674137518,8860,1048,9,mod
313018,1669293287,8860,1048,-1,mod
313017,1669293287,8860,1048,-1,mod
313015,1669293287,8860,1048,-1,mod
313014,1669293287,8860,1048,-1,mod
313013,1669293287,8860,1048,-1,mod
313012,1669293287,8860,1048,-1,mod
313010,1669293287,8860,1048,-1,mod
313008,1669293287,8860,1048,-1,mod
313007,1674137841,8860,1048,10,mod
313006,1669293287,8860,1048,-1,mod
313004,1669293287,8860,1048,-1,mod
313002,1669293287,8860,1048,-1,mod
313001,1669293287,8860,1048,-1,mod
313000,1669293287,8860,1048,-1,mod
312999,1674137788,8860,1048,9,mod
312998,1674137933,8860,1048,9,course
312997,1674511113,9833,1022,10,mod
312996,1674509982,9833,1022,10,mod
312995,1674510750,9833,1022,10,mod
312994,1674509982,9833,1022,10,course
312993,1674511108,9772,1022,10,mod
312992,1674509975,9772,1022,10,mod
312991,1674510578,9772,1022,9,mod
312990,1674511108,9772,1022,10,course
312989,1674511123,10102,1022,10,mod
312988,1674510025,10102,1022,10,mod
312987,1674510921,10102,1022,10,mod
312986,1674510025,10102,1022,10,course
312985,1674511129,7047,1022,10,mod
312984,1674509949,7047,1022,7,mod
312983,1674510410,7047,1022,7,mod
312982,1674511129,7047,1022,8,course
312981,1674511118,10008,1022,10,mod
312980,1674510018,10008,1022,7,mod
312979,1674510850,10008,1022,8,mod
312978,1674511118,10008,1022,8,course
312977,1674511103,9474,1022,10,mod
312976,1674509968,9474,1022,10,mod
312975,1674510496,9474,1022,8,mod
312974,1674511103,9474,1022,9,course
312908,1674242796,9712,827,10,mod
312907,1669293264,9712,827,-1,mod
312906,1669293264,9712,827,-1,mod
312905,1669293264,9712,827,-1,mod
312904,1669293264,9712,827,9,mod
312903,1674242796,9712,827,9,course
312902,1674242796,9860,827,10,mod
312901,1669293264,9860,827,-1,mod
312900,1669293264,9860,827,-1,mod
312899,1669293264,9860,827,-1,mod
312898,1669293264,9860,827,9,mod
312897,1674242796,9860,827,9,course
312896,1674242795,9920,827,10,mod
312895,1669293264,9920,827,-1,mod
312894,1669293264,9920,827,-1,mod
312893,1669293264,9920,827,-1,mod
312892,1669293264,9920,827,9,mod
312891,1674242796,9920,827,9,course
312890,1674242795,9959,827,10,mod
312889,1669293264,9959,827,-1,mod
312888,1669293264,9959,827,-1,mod
312887,1669293264,9959,827,-1,mod
312886,1669293264,9959,827,9,mod
312885,1674242796,9959,827,9,course
312884,1674242795,7314,827,10,mod
312883,1669292169,7314,827,-1,mod
312882,1669292169,7314,827,-1,mod
312881,1669292169,7314,827,-1,mod
312880,1669292169,7314,827,9,mod
312879,1674242796,7314,827,9,course
312857,1674243308,9891,809,7,course
312850,1674243308,9861,809,10,course
312843,1674243308,9757,809,10,course
312836,1674243308,9747,809,9,course
312829,1674243308,9897,809,10,course
312822,1674243308,9971,809,10,course
312815,1674243336,9960,809,-1,course
312808,1674243308,7262,809,9,course
312801,1674243308,9944,809,10,course
312795,1674243308,9111,809,10,course
312789,1674243308,10004,809,8,course
312775,1674243308,9114,809,10,course
312768,1674243308,9769,809,10,course
312731,1671720750,10037,1052,9,course
312729,1669293240,9747,1662,-1,mod
312728,1667545892,9747,1662,8,mod
312727,1667545232,9747,1662,7,mod
312725,1664014708,9747,1662,7,mod
312723,1669293240,9747,1662,-1,mod
312722,1669293240,9747,1662,-1,mod
312720,1669293240,9747,1662,-1,mod
312719,1669293240,9747,1662,-1,mod
312717,1669293240,9747,1662,-1,category
312716,1669293240,9747,1662,-1,mod
312715,1669293240,9747,1662,-1,mod
312714,1669293239,9747,1662,-1,mod
312713,1669293239,9747,1662,-1,mod
312711,1669899292,9747,1662,8,course
312710,1669293242,9861,1662,-1,mod
312709,1667546085,9861,1662,9,mod
312708,1667545366,9861,1662,9,mod
312706,1664016445,9861,1662,8,mod
312704,1669293242,9861,1662,-1,mod
312703,1669293242,9861,1662,-1,mod
312701,1669293242,9861,1662,-1,mod
312700,1669293242,9861,1662,-1,mod
312698,1669293242,9861,1662,-1,category
312697,1669293242,9861,1662,-1,mod
312696,1669293242,9861,1662,-1,mod
312695,1669293242,9861,1662,-1,mod
312694,1669293242,9861,1662,-1,mod
312692,1669899292,9861,1662,9,course
312691,1669293242,9891,1662,-1,mod
312688,1669293242,9891,1662,-1,mod
312687,1665050589,9891,1662,7,mod
312685,1669293242,9891,1662,-1,mod
312684,1669293242,9891,1662,-1,mod
312682,1669293242,9891,1662,-1,mod
312681,1669293242,9891,1662,-1,mod
312679,1669293242,9891,1662,-1,category
312678,1669293242,9891,1662,-1,mod
312677,1669293242,9891,1662,-1,mod
312676,1669293242,9891,1662,-1,mod
312675,1669293242,9891,1662,-1,mod
312673,1669899643,9891,1662,5,course
312672,1669293238,9114,1662,-1,mod
312671,1667545727,9114,1662,9,mod
312670,1667545159,9114,1662,8,mod
312668,1664014669,9114,1662,9,mod
312666,1669293238,9114,1662,-1,mod
312665,1669293238,9114,1662,-1,mod
312663,1669293238,9114,1662,-1,mod
312662,1669293238,9114,1662,-1,mod
312660,1669293238,9114,1662,-1,category
312659,1669293238,9114,1662,-1,mod
312658,1669293238,9114,1662,-1,mod
312657,1669293238,9114,1662,-1,mod
312656,1669293238,9114,1662,-1,mod
312654,1669899292,9114,1662,9,course
312634,1669293240,9769,1662,-1,mod
312630,1665050570,9769,1662,6,mod
312629,1669293240,9769,1662,-1,mod
312628,1669293240,9769,1662,-1,mod
312627,1669293240,9769,1662,-1,mod
312626,1669293240,9769,1662,-1,mod
312625,1669293240,9769,1662,-1,mod
312624,1669293240,9769,1662,-1,mod
312622,1669293240,9769,1662,-1,category
312621,1669293240,9769,1662,-1,mod
312620,1669293240,9769,1662,-1,mod
312619,1669293240,9769,1662,-1,mod
312618,1669293240,9769,1662,-1,mod
312616,1669899643,9769,1662,5,course
312615,1669293242,9897,1662,-1,mod
312614,1667546111,9897,1662,10,mod
312613,1667545408,9897,1662,10,mod
312611,1664016491,9897,1662,10,mod
312609,1669293242,9897,1662,-1,mod
312608,1669293242,9897,1662,-1,mod
312606,1669293242,9897,1662,-1,mod
312605,1669293242,9897,1662,-1,mod
312603,1669293242,9897,1662,-1,category
312602,1669293242,9897,1662,-1,mod
312601,1669293242,9897,1662,-1,mod
312600,1669293242,9897,1662,-1,mod
312599,1669293242,9897,1662,-1,mod
312597,1669899292,9897,1662,10,course
312596,1669293240,9757,1662,-1,mod
312595,1667545909,9757,1662,8,mod
312594,1667545248,9757,1662,8,mod
312592,1664014722,9757,1662,6,mod
312590,1669293240,9757,1662,-1,mod
312589,1669293240,9757,1662,-1,mod
312587,1669293240,9757,1662,-1,mod
312586,1669293240,9757,1662,-1,mod
312584,1669293240,9757,1662,-1,category
312583,1669293240,9757,1662,-1,mod
312582,1669293240,9757,1662,-1,mod
312581,1669293240,9757,1662,-1,mod
312580,1669293240,9757,1662,-1,mod
312578,1669899292,9757,1662,8,course
312577,1669293244,9971,1662,-1,mod
312576,1667546257,9971,1662,9,mod
312575,1667545506,9971,1662,9,mod
312573,1664018345,9971,1662,9,mod
312571,1669293244,9971,1662,-1,mod
312570,1669293244,9971,1662,-1,mod
312568,1669293244,9971,1662,-1,mod
312567,1669293244,9971,1662,-1,mod
312565,1669293244,9971,1662,-1,category
312564,1669293244,9971,1662,-1,mod
312563,1669293244,9971,1662,-1,mod
312562,1669293244,9971,1662,-1,mod
312561,1669293244,9971,1662,-1,mod
312559,1669899292,9971,1662,9,course
312558,1669293243,9960,1662,-1,mod
312556,1667545481,9960,1662,4,mod
312555,1669293243,9960,1662,-1,mod
312554,1665050532,9960,1662,2,mod
312553,1669293243,9960,1662,-1,mod
312552,1669293243,9960,1662,-1,mod
312551,1669293243,9960,1662,-1,mod
312550,1669293243,9960,1662,-1,mod
312549,1669293243,9960,1662,-1,mod
312548,1669293243,9960,1662,-1,mod
312546,1669293243,9960,1662,-1,category
312545,1669293243,9960,1662,-1,mod
312544,1669293243,9960,1662,-1,mod
312543,1669293243,9960,1662,-1,mod
312542,1669293243,9960,1662,-1,mod
312540,1669899292,9960,1662,4,course
312520,1669293243,9944,1662,-1,mod
312519,1667546213,9944,1662,9,mod
312518,1667545464,9944,1662,7,mod
312516,1664016838,9944,1662,9,mod
312514,1669293243,9944,1662,-1,mod
312513,1669293243,9944,1662,-1,mod
312511,1669293243,9944,1662,-1,mod
312510,1669293243,9944,1662,-1,mod
312508,1669293243,9944,1662,-1,category
312507,1669293243,9944,1662,-1,mod
312506,1669293243,9944,1662,-1,mod
312505,1669293243,9944,1662,-1,mod
312504,1669293243,9944,1662,-1,mod
312502,1669899292,9944,1662,9,course
312501,1669293245,10004,1662,-1,mod
312498,1669293245,10004,1662,-1,mod
312497,1664018366,10004,1662,4,mod
312495,1669293244,10004,1662,-1,mod
312494,1669293244,10004,1662,-1,mod
312493,1669293244,10004,1662,-1,mod
312492,1669293244,10004,1662,-1,mod
312491,1669293244,10004,1662,-1,mod
312489,1669293244,10004,1662,-1,category
312488,1669293244,10004,1662,-1,mod
312487,1669293244,10004,1662,-1,mod
312486,1669293244,10004,1662,-1,mod
312485,1669293244,10004,1662,-1,mod
312483,1669899292,10004,1662,4,course
312482,1669293238,9111,1662,-1,mod
312480,1667545568,9111,1662,4,mod
312479,1669293238,9111,1662,-1,mod
312478,1664014659,9111,1662,5,mod
312477,1669293238,9111,1662,-1,mod
312475,1669293238,9111,1662,-1,mod
312474,1669293238,9111,1662,-1,mod
312473,1669293238,9111,1662,-1,mod
312472,1669293238,9111,1662,-1,mod
312470,1669293238,9111,1662,-1,category
312469,1669293238,9111,1662,-1,mod
312468,1669293238,9111,1662,-1,mod
312464,1669899292,9111,1662,6,course
312463,1669293244,10001,1662,-1,mod
312462,1667546291,10001,1662,8,mod
312461,1667545529,10001,1662,9,mod
312459,1663760224,10001,1662,7,mod
312458,1669293244,10001,1662,-1,mod
312457,1669293244,10001,1662,-1,mod
312456,1669293244,10001,1662,-1,mod
312454,1669293244,10001,1662,-1,mod
312453,1669293244,10001,1662,-1,mod
312451,1669293244,10001,1662,-1,category
312450,1669293244,10001,1662,-1,mod
312449,1669293244,10001,1662,-1,mod
312448,1669293244,10001,1662,-1,mod
312447,1669293244,10001,1662,-1,mod
312445,1669899062,10001,1662,8,course
312444,1669293243,9912,1662,-1,mod
312443,1667546176,9912,1662,10,mod
312442,1667545441,9912,1662,9,mod
312440,1663760200,9912,1662,10,mod
312438,1669293243,9912,1662,-1,mod
312437,1669293243,9912,1662,-1,mod
312435,1669293243,9912,1662,-1,mod
312434,1669293243,9912,1662,-1,mod
312432,1669293243,9912,1662,-1,category
312431,1669293243,9912,1662,-1,mod
312430,1669293243,9912,1662,-1,mod
312429,1669293243,9912,1662,-1,mod
312428,1669293243,9912,1662,-1,mod
312426,1669899062,9912,1662,10,course
312425,1669293239,9743,1662,-1,mod
312424,1667545872,9743,1662,9,mod
312423,1667545218,9743,1662,9,mod
312421,1663760135,9743,1662,7,mod
312419,1669293239,9743,1662,-1,mod
312418,1669293239,9743,1662,-1,mod
312416,1669293239,9743,1662,-1,mod
312415,1669293239,9743,1662,-1,mod
312413,1669293239,9743,1662,-1,category
312412,1669293239,9743,1662,-1,mod
312411,1669293239,9743,1662,-1,mod
312410,1669293239,9743,1662,-1,mod
312409,1669293239,9743,1662,-1,mod
312407,1669899062,9743,1662,9,course
312406,1669293239,9738,1662,-1,mod
312405,1667545838,9738,1662,9,mod
312404,1667545201,9738,1662,9,mod
312402,1663760096,9738,1662,8,mod
312400,1669293239,9738,1662,-1,mod
312399,1669293239,9738,1662,-1,mod
312397,1669293239,9738,1662,-1,mod
312396,1669293239,9738,1662,-1,mod
312394,1669293239,9738,1662,-1,category
312393,1669293239,9738,1662,-1,mod
312392,1669293239,9738,1662,-1,mod
312391,1669293239,9738,1662,-1,mod
312390,1669293239,9738,1662,-1,mod
312388,1669899062,9738,1662,9,course
312387,1669293241,9808,1662,-1,mod
312386,1667545995,9808,1662,9,mod
312385,1667545307,9808,1662,9,mod
312383,1663760158,9808,1662,8,mod
312381,1669293241,9808,1662,-1,mod
312380,1669293241,9808,1662,-1,mod
312378,1669293241,9808,1662,-1,mod
312377,1669293241,9808,1662,-1,mod
312375,1669293241,9808,1662,-1,category
312374,1669293241,9808,1662,-1,mod
312373,1669293241,9808,1662,-1,mod
312372,1669293241,9808,1662,-1,mod
312371,1669293241,9808,1662,-1,mod
312369,1669899062,9808,1662,9,course
312368,1669293244,10000,1662,-1,mod
312367,1667546275,10000,1662,8,mod
312366,1667545518,10000,1662,7,mod
312364,1663760211,10000,1662,8,mod
312362,1669293244,10000,1662,-1,mod
312361,1669293244,10000,1662,-1,mod
312359,1669293244,10000,1662,-1,mod
312358,1669293244,10000,1662,-1,mod
312356,1669293244,10000,1662,-1,category
312355,1669293244,10000,1662,-1,mod
312354,1669293244,10000,1662,-1,mod
312353,1669293244,10000,1662,-1,mod
312352,1669293244,10000,1662,-1,mod
312350,1669899062,10000,1662,8,course
312349,1669293240,9773,1662,-1,mod
312348,1667545963,9773,1662,10,mod
312347,1667545279,9773,1662,9,mod
312345,1663760143,9773,1662,9,mod
312343,1669293240,9773,1662,-1,mod
312342,1669293240,9773,1662,-1,mod
312340,1669293240,9773,1662,-1,mod
312339,1669293240,9773,1662,-1,mod
312337,1669293240,9773,1662,-1,category
312336,1669293240,9773,1662,-1,mod
312335,1669293240,9773,1662,-1,mod
312334,1669293240,9773,1662,-1,mod
312333,1669293240,9773,1662,-1,mod
312331,1669899062,9773,1662,10,course
312330,1669293243,9907,1662,-1,mod
312329,1667546143,9907,1662,9,mod
312328,1667545431,9907,1662,10,mod
312326,1663760192,9907,1662,8,mod
312324,1669293242,9907,1662,-1,mod
312323,1669293242,9907,1662,-1,mod
312321,1669293242,9907,1662,-1,mod
312320,1669293242,9907,1662,-1,mod
312318,1669293242,9907,1662,-1,category
312317,1669293242,9907,1662,-1,mod
312316,1669293242,9907,1662,-1,mod
312315,1669293242,9907,1662,-1,mod
312314,1669293242,9907,1662,-1,mod
312312,1669899062,9907,1662,9,course
312292,1669293239,9710,1662,-1,mod
312291,1667545796,9710,1662,8,mod
312290,1667545179,9710,1662,8,mod
312288,1663760242,9710,1662,8,mod
312287,1669293239,9710,1662,-1,mod
312286,1669293239,9710,1662,-1,mod
312285,1669293239,9710,1662,-1,mod
312284,1669293239,9710,1662,-1,mod
312283,1669293239,9710,1662,-1,mod
312282,1669293239,9710,1662,-1,mod
312280,1669293239,9710,1662,-1,category
312279,1669293239,9710,1662,-1,mod
312278,1669293239,9710,1662,-1,mod
312277,1669293239,9710,1662,-1,mod
312276,1669293239,9710,1662,-1,mod
312274,1669899062,9710,1662,8,course
312254,1669293241,9845,1662,-1,mod
312253,1667546049,9845,1662,8,mod
312252,1667545345,9845,1662,8,mod
312250,1663760180,9845,1662,6,mod
312248,1669293241,9845,1662,-1,mod
312247,1669293241,9845,1662,-1,mod
312245,1669293241,9845,1662,-1,mod
312244,1669293241,9845,1662,-1,mod
312242,1669293241,9845,1662,-1,category
312241,1669293241,9845,1662,-1,mod
312240,1669293241,9845,1662,-1,mod
312239,1669293241,9845,1662,-1,mod
312238,1669293241,9845,1662,-1,mod
312236,1669899062,9845,1662,8,course
312234,1669293239,9726,1662,-1,mod
312230,1669293239,9726,1662,-1,mod
312229,1669293239,9726,1662,-1,mod
312228,1669293239,9726,1662,-1,mod
312226,1669293239,9726,1662,-1,mod
312225,1669293239,9726,1662,-1,mod
312223,1669293239,9726,1662,-1,category
312222,1669293239,9726,1662,-1,mod
312221,1669293239,9726,1662,-1,mod
312220,1669293239,9726,1662,-1,mod
312219,1669293239,9726,1662,-1,mod
312217,1673333943,9726,1662,5,course
312215,1669293241,9802,1662,-1,mod
312212,1664473773,9802,1662,7,mod
312210,1669293240,9802,1662,-1,mod
312209,1669293240,9802,1662,-1,mod
312207,1669293240,9802,1662,-1,mod
312206,1669293240,9802,1662,-1,mod
312204,1669293240,9802,1662,-1,category
312203,1669293240,9802,1662,-1,mod
312202,1669293240,9802,1662,-1,mod
312201,1669293240,9802,1662,-1,mod
312200,1669293240,9802,1662,-1,mod
312198,1673333943,9802,1662,9,course
312196,1669293083,9819,1662,-1,mod
312193,1664473781,9819,1662,5,mod
312192,1669293083,9819,1662,-1,mod
312191,1669293083,9819,1662,-1,mod
312190,1669293083,9819,1662,-1,mod
312189,1669293083,9819,1662,-1,mod
312188,1669293083,9819,1662,-1,mod
312187,1669293083,9819,1662,-1,mod
312185,1669293083,9819,1662,-1,category
312184,1669293083,9819,1662,-1,mod
312183,1669293083,9819,1662,-1,mod
312182,1669293083,9819,1662,-1,mod
312181,1669293083,9819,1662,-1,mod
312179,1673333943,9819,1662,6,course
312161,1673333943,9780,1662,-1,course
312142,1673333943,8032,1662,5,course
312120,1669293244,9962,1662,-1,mod
312117,1664473812,9962,1662,4,mod
312116,1669293244,9962,1662,-1,mod
312115,1669293244,9962,1662,-1,mod
312114,1669293244,9962,1662,-1,mod
312113,1669293244,9962,1662,-1,mod
312112,1669293244,9962,1662,-1,mod
312111,1669293244,9962,1662,-1,mod
312109,1669293244,9962,1662,-1,category
312108,1669293244,9962,1662,-1,mod
312107,1669293244,9962,1662,-1,mod
312106,1669293244,9962,1662,-1,mod
312105,1669293244,9962,1662,-1,mod
312103,1673333943,9962,1662,4,course
312085,1673333943,9955,1662,-1,course
312082,1669293242,9886,1662,-1,mod
312079,1664473794,9886,1662,9,mod
312078,1669293242,9886,1662,-1,mod
312077,1669293242,9886,1662,-1,mod
312076,1669293242,9886,1662,-1,mod
312075,1669293242,9886,1662,-1,mod
312074,1669293242,9886,1662,-1,mod
312073,1669293242,9886,1662,-1,mod
312071,1669293242,9886,1662,-1,category
312070,1669293242,9886,1662,-1,mod
312069,1669293242,9886,1662,-1,mod
312068,1669293242,9886,1662,-1,mod
312067,1669293242,9886,1662,-1,mod
312065,1673333943,9886,1662,8,course
312063,1669293241,9851,1662,-1,mod
312060,1665753937,9851,1662,8,mod
312058,1669293241,9851,1662,-1,mod
312057,1669293241,9851,1662,-1,mod
312055,1669293241,9851,1662,-1,mod
312054,1669293241,9851,1662,-1,mod
312052,1669293241,9851,1662,-1,category
312051,1669293241,9851,1662,-1,mod
312050,1669293241,9851,1662,-1,mod
312049,1669293241,9851,1662,-1,mod
312048,1669293241,9851,1662,-1,mod
312046,1673333943,9851,1662,9,course
312044,1669293234,9054,1555,-1,mod
312043,1672404560,9054,1555,9,course
312040,1672404560,8846,1555,8,course
312038,1669293234,8762,1555,-1,mod
312037,1672404559,8762,1555,6,course
312033,1669293232,9586,1546,-1,course
312001,1669293214,10101,1424,9,mod
312000,1666170926,10101,1424,10,mod
311999,1669293214,10101,1424,-1,mod
311998,1669293214,10101,1424,-1,mod
311997,1669293214,10101,1424,-1,mod
311996,1669293214,10101,1424,-1,mod
311995,1671797502,10101,1424,0,mod
311994,1671776825,10101,1424,10,mod
311993,1672749374,10101,1424,10,course
311985,1672749374,9994,1424,-1,course
311965,1670602247,10078,1083,10,mod
311964,1665766149,10078,1083,10,mod
311963,1670602310,10078,1083,10,course
311962,1674551264,9585,1076,5,mod
311961,1674551343,9585,1076,5,course
311960,1674551343,9596,1076,4,course
311801,1669293194,8670,1057,-1,mod
311800,1669293194,8670,1057,-1,mod
311799,1669293194,8670,1057,-1,mod
311795,1669293194,8670,1057,-1,mod
311794,1669293194,8670,1057,-1,mod
311792,1669293194,8670,1057,-1,mod
311791,1669293194,8670,1057,-1,mod
311790,1669293194,8670,1057,-1,mod
311789,1669293194,8670,1057,-1,mod
311788,1669293194,8670,1057,-1,mod
311787,1669293194,8670,1057,-1,mod
311786,1669293194,8670,1057,-1,mod
311785,1669293194,8670,1057,-1,mod
311781,1669293194,8670,1057,-1,mod
311779,1669293194,8670,1057,-1,mod
311775,1669293194,8670,1057,-1,mod
311774,1669293194,8670,1057,-1,mod
311773,1669293194,8670,1057,-1,mod
311772,1669293194,8670,1057,-1,mod
311771,1669293194,8670,1057,-1,mod
311770,1669293194,8670,1057,-1,mod
311769,1669293194,8670,1057,-1,mod
311768,1669293194,8670,1057,-1,mod
311767,1669293194,8670,1057,-1,mod
311766,1669293194,8670,1057,-1,course
311764,1669293195,9650,1057,-1,mod
311763,1669293195,9650,1057,-1,mod
311762,1669293195,9650,1057,-1,mod
311758,1669293195,9650,1057,-1,mod
311757,1669293195,9650,1057,-1,mod
311755,1669293195,9650,1057,-1,mod
311754,1669293195,9650,1057,-1,mod
311753,1669293195,9650,1057,-1,mod
311752,1669293195,9650,1057,-1,mod
311751,1669293195,9650,1057,-1,mod
311750,1669293195,9650,1057,-1,mod
311749,1669293195,9650,1057,-1,mod
311748,1669293195,9650,1057,-1,mod
311744,1669293194,9650,1057,-1,mod
311742,1669293194,9650,1057,-1,mod
311738,1669293194,9650,1057,-1,mod
311737,1669293194,9650,1057,-1,mod
311736,1669293194,9650,1057,-1,mod
311735,1669293194,9650,1057,-1,mod
311734,1669293194,9650,1057,-1,mod
311733,1669293194,9650,1057,-1,mod
311732,1669293194,9650,1057,-1,mod
311731,1669293194,9650,1057,-1,mod
311730,1669293194,9650,1057,-1,mod
311729,1669293194,9650,1057,-1,course
311605,1669293168,9220,1057,-1,course
311604,1671020514,9599,1056,10,mod
311603,1669204954,9599,1056,10,mod
311602,1669204857,9599,1056,10,mod
311601,1669293193,9599,1056,-1,mod
311600,1669204812,9599,1056,10,mod
311599,1669293193,9599,1056,-1,mod
311598,1669293193,9599,1056,-1,mod
311597,1665376056,9599,1056,10,mod
311596,1669293193,9599,1056,-1,mod
311595,1669293193,9599,1056,-1,mod
311594,1669293193,9599,1056,-1,mod
311593,1669293193,9599,1056,-1,mod
311592,1669293193,9599,1056,-1,mod
311591,1669293193,9599,1056,-1,mod
311590,1669293193,9599,1056,-1,mod
311589,1669293193,9599,1056,-1,mod
311588,1669293193,9599,1056,-1,mod
311587,1668417475,9599,1056,7,mod
311586,1667207543,9599,1056,10,mod
311585,1672876218,9599,1056,6,mod
311584,1665376334,9599,1056,8,mod
311583,1665376264,9599,1056,10,mod
311582,1671449632,9599,1056,8,mod
311581,1672875867,9599,1056,4,mod
311580,1672876897,9599,1056,9,course
311579,1665376010,9599,1056,10,mod
311578,1671437129,9598,1056,10,mod
311577,1672876444,9598,1056,10,mod
311576,1672876409,9598,1056,10,mod
311575,1669293193,9598,1056,-1,mod
311574,1671437092,9598,1056,10,mod
311573,1669293193,9598,1056,-1,mod
311572,1669293193,9598,1056,-1,mod
311571,1663577837,9598,1056,10,mod
311570,1669293193,9598,1056,-1,mod
311569,1669293193,9598,1056,-1,mod
311568,1669293193,9598,1056,-1,mod
311567,1669293193,9598,1056,-1,mod
311566,1669293193,9598,1056,-1,mod
311565,1669293193,9598,1056,-1,mod
311564,1669293193,9598,1056,-1,mod
311563,1669293193,9598,1056,-1,mod
311562,1669293193,9598,1056,-1,mod
311561,1668417434,9598,1056,0,mod
311560,1668417357,9598,1056,10,mod
311559,1672876248,9598,1056,4,mod
311558,1668417230,9598,1056,9,mod
311557,1670413687,9598,1056,10,mod
311556,1672876063,9598,1056,8,mod
311554,1663577749,9598,1056,10,mod
311553,1672876897,9598,1056,9,course
311552,1672876471,9650,1056,10,mod
311551,1670413288,9650,1056,10,mod
311550,1670413307,9650,1056,10,mod
311549,1669293194,9650,1056,-1,mod
311548,1667802907,9650,1056,10,mod
311547,1669293194,9650,1056,-1,mod
311546,1669293194,9650,1056,-1,mod
311545,1663577847,9650,1056,10,mod
311544,1669293194,9650,1056,-1,mod
311543,1669293194,9650,1056,-1,mod
311542,1669293194,9650,1056,-1,mod
311541,1669293194,9650,1056,-1,mod
311540,1669293194,9650,1056,-1,mod
311539,1669293194,9650,1056,-1,mod
311538,1669293194,9650,1056,-1,mod
311537,1669293194,9650,1056,-1,mod
311536,1669293193,9650,1056,-1,mod
311535,1672876350,9650,1056,10,mod
311534,1672876302,9650,1056,10,mod
311533,1668417278,9650,1056,7,mod
311532,1672876175,9650,1056,8,mod
311531,1665376293,9650,1056,10,mod
311530,1665376210,9650,1056,10,mod
311529,1665376150,9650,1056,10,mod
311528,1672876897,9650,1056,10,course
311527,1663577757,9650,1056,10,mod
311526,1669293192,9131,1056,-1,course
311525,1669293168,9220,1055,-1,course
311524,1669293192,9131,1055,-1,course
311480,1669701405,8960,1050,0,course
311469,1669701405,8961,1050,0,course
311467,1674394604,8964,1050,10,mod
311466,1674394132,8964,1050,7,mod
311465,1674393787,8964,1050,9,mod
311464,1674393330,8964,1050,4,mod
311463,1674394839,8964,1050,0,mod
