id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
9633,\core\event\grade_item_updated,core,updated,grade_item,grade_items,41,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9634,\core\event\tag_added,core,added,tag,tag_instance,359,c,0,295,70,63,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":63,""itemtype"":""course_modules""}",1761447458,restore,,
9635,\core\event\grade_item_created,core,created,grade_item,grade_items,42,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9636,\core\event\grade_item_updated,core,updated,grade_item,grade_items,42,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9637,\core\event\tag_added,core,added,tag,tag_instance,360,c,0,296,70,64,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":64,""itemtype"":""course_modules""}",1761447458,restore,,
9638,\core\event\grade_item_created,core,created,grade_item,grade_items,43,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9639,\core\event\grade_item_updated,core,updated,grade_item,grade_items,43,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9640,\core\event\course_section_created,core,created,course_section,course_sections,16,c,1,14,50,2,2,2,,0,"{""sectionnum"":""2""}",1761447458,restore,,
9641,\core\event\course_section_created,core,created,course_section,course_sections,17,c,1,14,50,2,2,2,,0,"{""sectionnum"":3}",1761447458,restore,,
9642,\core\event\grade_item_created,core,created,grade_item,grade_items,44,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 3"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447458,restore,,
9643,\core\event\grade_item_updated,core,updated,grade_item,grade_items,44,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 3"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447458,restore,,
9644,\core\event\tag_added,core,added,tag,tag_instance,361,c,0,300,70,68,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":68,""itemtype"":""course_modules""}",1761447458,restore,,
9645,\core\event\grade_item_created,core,created,grade_item,grade_items,45,c,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 3 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9646,\core\event\grade_item_updated,core,updated,grade_item,grade_items,45,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 3 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9647,\core\event\tag_added,core,added,tag,tag_instance,362,c,0,301,70,69,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":69,""itemtype"":""course_modules""}",1761447458,restore,,
9648,\core\event\grade_item_created,core,created,grade_item,grade_items,46,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9649,\core\event\grade_item_updated,core,updated,grade_item,grade_items,46,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9650,\core\event\tag_added,core,added,tag,tag_instance,363,c,0,302,70,70,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":70,""itemtype"":""course_modules""}",1761447458,restore,,
9651,\core\event\grade_item_created,core,created,grade_item,grade_items,47,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9652,\core\event\grade_item_updated,core,updated,grade_item,grade_items,47,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9653,\core\event\course_section_created,core,created,course_section,course_sections,18,c,1,14,50,2,2,2,,0,"{""sectionnum"":3}",1761447458,restore,,
9654,\core\event\grade_item_created,core,created,grade_item,grade_items,48,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 4"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447458,restore,,
9655,\core\event\grade_item_updated,core,updated,grade_item,grade_items,48,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 4"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447458,restore,,
9656,\core\event\tag_added,core,added,tag,tag_instance,364,c,0,306,70,74,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":74,""itemtype"":""course_modules""}",1761447458,restore,,
9657,\core\event\grade_item_created,core,created,grade_item,grade_items,49,c,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 4 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9658,\core\event\grade_item_updated,core,updated,grade_item,grade_items,49,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 4 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9659,\core\event\tag_added,core,added,tag,tag_instance,365,c,0,307,70,75,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":75,""itemtype"":""course_modules""}",1761447458,restore,,
9660,\core\event\grade_item_created,core,created,grade_item,grade_items,50,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9661,\core\event\grade_item_updated,core,updated,grade_item,grade_items,50,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9662,\core\event\tag_added,core,added,tag,tag_instance,366,c,0,308,70,76,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":76,""itemtype"":""course_modules""}",1761447458,restore,,
9663,\core\event\grade_item_created,core,created,grade_item,grade_items,51,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9664,\core\event\grade_item_updated,core,updated,grade_item,grade_items,51,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447458,restore,,
9665,\core\event\course_section_created,core,created,course_section,course_sections,19,c,1,14,50,2,2,2,,0,"{""sectionnum"":3}",1761447458,restore,,
9666,\core\event\grade_item_created,core,created,grade_item,grade_items,52,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 5"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447458,restore,,
9667,\core\event\grade_item_updated,core,updated,grade_item,grade_items,52,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 5"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447458,restore,,
9668,\core\event\tag_added,core,added,tag,tag_instance,367,c,0,312,70,80,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":80,""itemtype"":""course_modules""}",1761447458,restore,,
9617,\core\event\grade_item_created,core,created,grade_item,grade_items,36,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 1"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447457,restore,,
9618,\core\event\grade_item_updated,core,updated,grade_item,grade_items,36,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 1"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447457,restore,,
9619,\core\event\tag_added,core,added,tag,tag_instance,355,c,0,288,70,56,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":56,""itemtype"":""course_modules""}",1761447457,restore,,
9605,\core\event\course_section_created,core,created,course_section,course_sections,12,c,1,14,50,2,2,2,,0,"{""sectionnum"":""0""}",1761447454,restore,,
9606,\core\event\grade_item_created,core,created,grade_item,grade_items,31,c,0,14,50,2,2,2,,0,"{""itemname"":null,""itemtype"":""course"",""itemmodule"":null}",1761447454,restore,,
9607,\core\event\grade_item_created,core,created,grade_item,grade_items,32,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 10"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9608,\core\event\grade_item_updated,core,updated,grade_item,grade_items,32,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 10"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9609,\core\event\grade_item_created,core,created,grade_item,grade_items,33,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 11"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9610,\core\event\grade_item_updated,core,updated,grade_item,grade_items,33,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 11"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9611,\core\event\grade_item_created,core,created,grade_item,grade_items,34,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 20"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9612,\core\event\grade_item_updated,core,updated,grade_item,grade_items,34,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 20"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9613,\core\event\grade_item_created,core,created,grade_item,grade_items,35,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 200"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9614,\core\event\grade_item_updated,core,updated,grade_item,grade_items,35,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 200"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447454,restore,,
9615,\core\event\course_section_created,core,created,course_section,course_sections,13,c,1,14,50,2,2,2,,0,"{""sectionnum"":""1""}",1761447454,restore,,
9616,\core\event\course_section_created,core,created,course_section,course_sections,14,c,1,14,50,2,2,2,,0,"{""sectionnum"":2}",1761447454,restore,,
9567,\core\event\tag_added,core,added,tag,tag_instance,318,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":543,""itemtype"":""question""}",1761447453,restore,,
9568,\core\event\tag_added,core,added,tag,tag_instance,319,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":544,""itemtype"":""question""}",1761447453,restore,,
9569,\core\event\tag_added,core,added,tag,tag_instance,320,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":545,""itemtype"":""question""}",1761447453,restore,,
9570,\core\event\tag_added,core,added,tag,tag_instance,321,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":546,""itemtype"":""question""}",1761447453,restore,,
9571,\core\event\tag_added,core,added,tag,tag_instance,322,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":547,""itemtype"":""question""}",1761447453,restore,,
9572,\core\event\tag_added,core,added,tag,tag_instance,323,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":548,""itemtype"":""question""}",1761447453,restore,,
9573,\core\event\tag_added,core,added,tag,tag_instance,324,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":549,""itemtype"":""question""}",1761447453,restore,,
9574,\core\event\tag_added,core,added,tag,tag_instance,325,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":550,""itemtype"":""question""}",1761447453,restore,,
9575,\core\event\tag_added,core,added,tag,tag_instance,326,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":551,""itemtype"":""question""}",1761447453,restore,,
9576,\core\event\tag_added,core,added,tag,tag_instance,327,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":552,""itemtype"":""question""}",1761447453,restore,,
9577,\core\event\tag_added,core,added,tag,tag_instance,328,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":553,""itemtype"":""question""}",1761447453,restore,,
9579,\core\event\tag_added,core,added,tag,tag_instance,329,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":554,""itemtype"":""question""}",1761447453,restore,,
9580,\core\event\tag_added,core,added,tag,tag_instance,330,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":555,""itemtype"":""question""}",1761447453,restore,,
9581,\core\event\tag_added,core,added,tag,tag_instance,331,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":556,""itemtype"":""question""}",1761447453,restore,,
9582,\core\event\tag_added,core,added,tag,tag_instance,332,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":557,""itemtype"":""question""}",1761447453,restore,,
9583,\core\event\tag_added,core,added,tag,tag_instance,333,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":558,""itemtype"":""question""}",1761447453,restore,,
9584,\core\event\tag_added,core,added,tag,tag_instance,334,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":559,""itemtype"":""question""}",1761447453,restore,,
9585,\core\event\tag_added,core,added,tag,tag_instance,335,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":570,""itemtype"":""question""}",1761447453,restore,,
9586,\core\event\tag_added,core,added,tag,tag_instance,336,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":571,""itemtype"":""question""}",1761447453,restore,,
9587,\core\event\tag_added,core,added,tag,tag_instance,337,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":572,""itemtype"":""question""}",1761447453,restore,,
9588,\core\event\tag_added,core,added,tag,tag_instance,338,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":573,""itemtype"":""question""}",1761447453,restore,,
